date,chain,total_usd
2021-07-15,Fantom,151560174.0
2021-07-16,Fantom,168549942.0
2021-07-17,Fantom,168685781.0
2021-07-18,Fantom,166991415.0
2021-07-19,Fantom,169871005.0
2021-07-20,Fantom,171696673.0
2021-07-21,Fantom,169894334.0
2021-07-22,Fantom,169867628.0
2021-07-23,Fantom,173837475.0
2021-07-24,Fantom,176745587.0
2021-07-25,Fantom,181480208.0
2021-07-26,Fantom,182889410.0
2021-07-27,Fantom,182179906.0
2021-07-28,Fantom,182334682.0
2021-07-29,Fantom,178150620.0
2021-07-30,Fantom,176635683.0
2021-07-31,Fantom,178223144.0
2021-08-01,Fantom,177642443.0
2021-08-02,Fantom,174907998.0
2021-08-03,Fantom,176403326.0
2021-08-04,Fantom,176086146.0
2021-08-05,Fantom,178573655.0
2021-08-06,Fantom,180493901.0
2021-08-07,Fantom,189164053.0
2021-08-08,Fantom,196197475.0
2021-08-09,Fantom,196897111.0
2021-08-10,Fantom,198113997.0
2021-08-11,Fantom,197338741.0
2021-08-12,Fantom,199497876.0
2021-08-13,Fantom,197551381.0
2021-08-14,Fantom,198844839.0
2021-08-15,Fantom,199411184.0
2021-08-16,Fantom,197784933.0
2021-08-17,Fantom,196620375.0
2021-08-18,Fantom,195598353.0
2021-08-19,Fantom,196026264.0
2021-08-20,Fantom,194722129.0
2021-08-21,Fantom,192082076.0
2021-08-22,Fantom,191628989.0
2021-08-23,Fantom,189509751.0
2021-08-24,Fantom,199043688.0
2021-08-25,Fantom,198154132.0
2021-08-26,Fantom,203053726.0
2021-08-27,Fantom,209230138.0
2021-08-28,Fantom,215399209.0
2021-08-29,Fantom,220191855.0
2021-08-30,Fantom,225398809.0
2021-08-31,Fantom,286710203.0
2021-09-01,Fantom,300902421.0
2021-09-02,Fantom,339514987.0
2021-09-03,Fantom,361378481.0
2021-09-04,Fantom,370673638.0
2021-09-05,Fantom,390176919.0
2021-09-06,Fantom,407898765.0
2021-09-07,Fantom,426671283.0
2021-09-08,Fantom,463920554.0
2021-09-09,Fantom,469887362.0
2021-09-10,Fantom,480824336.0
2021-09-11,Fantom,465201660.0
2021-09-12,Fantom,473109479.0
2021-09-13,Fantom,465477728.0
2021-09-14,Fantom,464700862.0
2021-09-15,Fantom,460923755.0
2021-09-16,Fantom,467950500.0
2021-09-17,Fantom,462522818.0
2021-09-18,Fantom,459951593.0
2021-09-19,Fantom,457288168.0
2021-09-20,Fantom,460241575.0
2021-09-21,Fantom,457407335.0
2021-09-22,Fantom,449141541.0
2021-09-23,Fantom,452344438.0
2021-09-24,Fantom,446446979.0
2021-09-25,Fantom,444739987.0
2021-09-26,Fantom,442605993.0
2021-09-27,Fantom,445917269.0
2021-09-28,Fantom,445044845.0
2021-09-29,Fantom,449841774.0
2021-09-30,Fantom,445589693.0
2021-10-01,Fantom,408908520.0
2021-10-02,Fantom,405926732.0
2021-10-03,Fantom,408673316.0
2021-10-04,Fantom,406829401.0
2021-10-05,Fantom,424213383.0
2021-10-06,Fantom,414799037.0
2021-10-07,Fantom,625984229.0
2021-10-08,Fantom,1406961611.0
2021-10-09,Fantom,1590795142.0
2021-10-10,Fantom,1682213078.0
2021-10-11,Fantom,1701661631.0
2021-10-12,Fantom,1569829574.0
2021-10-13,Fantom,1438391208.0
2021-10-14,Fantom,1412157467.0
2021-10-15,Fantom,1353665982.0
2021-10-16,Fantom,1337506984.0
2021-10-17,Fantom,1202578111.0
2021-10-18,Fantom,1218062684.0
2021-10-19,Fantom,1195492383.0
2021-10-20,Fantom,1174374482.0
2021-10-21,Fantom,1147594035.0
2021-10-22,Fantom,1127956270.0
2021-10-23,Fantom,1143732042.0
2021-10-24,Fantom,1169008874.0
2021-10-25,Fantom,1176461031.0
2021-10-26,Fantom,1208110695.0
2021-10-27,Fantom,1308035060.0
2021-10-28,Fantom,1313288947.0
2021-10-29,Fantom,1310237973.0
2021-10-30,Fantom,1286472907.0
2021-10-31,Fantom,1239190463.0
2021-11-01,Fantom,1203771817.0
2021-11-02,Fantom,1201960579.0
2021-11-03,Fantom,1210829428.0
2021-11-04,Fantom,1101105161.0
2021-11-05,Fantom,1120444192.0
2021-11-06,Fantom,1122124049.0
2021-11-07,Fantom,1124222791.0
2021-11-08,Fantom,1140571328.0
2021-11-09,Fantom,1133118826.0
2021-11-10,Fantom,1096301599.0
2021-11-11,Fantom,1097656717.0
2021-11-12,Fantom,1104082703.0
2021-11-13,Fantom,1117203410.0
2021-11-14,Fantom,1122401830.0
2021-11-15,Fantom,1131207027.0
2021-11-16,Fantom,1125148546.0
2021-11-17,Fantom,1162495999.0
2021-11-18,Fantom,1160268267.0
2021-11-19,Fantom,1153510286.0
2021-11-20,Fantom,1172351023.0
2021-11-21,Fantom,1186415933.0
2021-11-22,Fantom,1190184181.0
2021-11-23,Fantom,1135837037.0
2021-11-24,Fantom,1136992754.0
2021-11-25,Fantom,1151620012.0
2021-11-26,Fantom,1177024868.0
2021-11-27,Fantom,1187650273.0
2021-11-28,Fantom,1186054296.0
2021-11-29,Fantom,1192656889.0
2021-11-30,Fantom,1199587033.0
2021-12-01,Fantom,1215139887.0
2021-12-02,Fantom,1219305823.0
2021-12-03,Fantom,1215061904.0
2021-12-04,Fantom,1208446779.0
2021-12-05,Fantom,1202506748.0
2021-12-06,Fantom,1189809705.0
2021-12-07,Fantom,1185825699.0
2021-12-08,Fantom,1178925244.0
2021-12-09,Fantom,1189340988.0
2021-12-10,Fantom,1201873544.0
2021-12-11,Fantom,1218183154.0
2021-12-12,Fantom,1210662594.0
2021-12-13,Fantom,1133169311.0
2021-12-14,Fantom,1141760301.0
2021-12-15,Fantom,1149886452.0
2021-12-16,Fantom,1146105230.0
2021-12-17,Fantom,1144293525.0
2021-12-18,Fantom,1145333605.0
2021-12-19,Fantom,1161015225.0
2021-12-20,Fantom,1165532842.0
2021-12-21,Fantom,1181309969.0
2021-12-22,Fantom,1177240312.0
2021-12-23,Fantom,1177133523.0
2021-12-24,Fantom,1171879841.0
2021-12-25,Fantom,1177832147.0
2021-12-26,Fantom,1173437807.0
2021-12-27,Fantom,1184145892.0
2021-12-28,Fantom,1190368628.0
2021-12-29,Fantom,1192201593.0
2021-12-30,Fantom,1198913844.0
2021-12-31,Fantom,1204516424.0
2022-01-01,Fantom,1204449171.0
2022-01-02,Fantom,1233162918.0
2022-01-03,Fantom,1235155645.0
2022-01-04,Fantom,1339895605.0
2022-01-05,Fantom,1367324558.0
2022-01-06,Fantom,1413017851.0
2022-01-07,Fantom,1450378216.0
2022-01-08,Fantom,1403582575.0
2022-01-09,Fantom,1394527616.0
2022-01-10,Fantom,1403764531.0
2022-01-11,Fantom,1410206428.0
2022-01-12,Fantom,1477841321.0
2022-01-13,Fantom,1576856963.0
2022-01-14,Fantom,1615812973.0
2022-01-15,Fantom,1627487508.0
2022-01-16,Fantom,1671878387.0
2022-01-17,Fantom,1702427681.0
2022-01-18,Fantom,1737269855.0
2022-01-19,Fantom,2105739162.0
2022-01-20,Fantom,2744606939.0
2022-01-21,Fantom,3203704576.0
2022-01-22,Fantom,4078855678.0
2022-01-23,Fantom,4535741327.0
2022-01-24,Fantom,4797353191.0
2022-01-25,Fantom,4488101868.0
2022-01-26,Fantom,3767404977.0
2022-01-27,Fantom,3659332165.0
2022-01-28,Fantom,3418031105.0
2022-01-29,Fantom,3366855655.0
2022-01-30,Fantom,3344373012.0
2022-01-31,Fantom,3252122506.0
2022-02-01,Fantom,3234238056.0
2022-02-02,Fantom,3225242720.0
2022-02-03,Fantom,3191092288.0
2022-02-04,Fantom,3122704113.0
2022-02-05,Fantom,3075852748.0
2022-02-06,Fantom,3024045303.0
2022-02-07,Fantom,2988507430.0
2022-02-08,Fantom,2975850759.0
2022-02-09,Fantom,2955607373.0
2022-02-10,Fantom,2953263131.0
2022-02-11,Fantom,2934149467.0
2022-02-12,Fantom,2864562796.0
2022-02-13,Fantom,2813044609.0
2022-02-14,Fantom,2805016972.0
2022-02-15,Fantom,2804575309.0
2022-02-16,Fantom,2796099075.0
2022-02-17,Fantom,2796332907.0
2022-02-18,Fantom,2769079215.0
2022-02-19,Fantom,2742339083.0
2022-02-20,Fantom,2717371981.0
2022-02-21,Fantom,2717453738.0
2022-02-22,Fantom,2698890942.0
2022-02-23,Fantom,2737565789.0
2022-02-24,Fantom,3032549956.0
2022-02-25,Fantom,3506432805.0
2022-02-26,Fantom,3742297857.0
2022-02-27,Fantom,3960371644.0
2022-02-28,Fantom,3951868509.0
2022-03-01,Fantom,3999924557.0
2022-03-02,Fantom,4018120322.0
2022-03-03,Fantom,3791832096.0
2022-03-04,Fantom,3545157060.0
2022-03-05,Fantom,3437948317.0
2022-03-06,Fantom,3207092258.0
2022-03-07,Fantom,2999424021.0
2022-03-08,Fantom,2939011941.0
2022-03-09,Fantom,2862346661.0
2022-03-10,Fantom,2792595507.0
2022-03-11,Fantom,2775465617.0
2022-03-12,Fantom,2749090221.0
2022-03-13,Fantom,2724708174.0
2022-03-14,Fantom,2656525066.0
2022-03-15,Fantom,2631652580.0
2022-03-16,Fantom,2546514562.0
2022-03-17,Fantom,2549799228.0
2022-03-18,Fantom,2487317497.0
2022-03-19,Fantom,2421186342.0
2022-03-20,Fantom,2411456352.0
2022-03-21,Fantom,2388477072.0
2022-03-22,Fantom,2362961759.0
2022-03-23,Fantom,2317171135.0
2022-03-24,Fantom,2253380542.0
2022-03-25,Fantom,2225607139.0
2022-03-26,Fantom,2118527767.0
2022-03-27,Fantom,2119251825.0
2022-03-28,Fantom,2111977832.0
2022-03-29,Fantom,2118884717.0
2022-03-30,Fantom,2110894421.0
2022-03-31,Fantom,2117391350.0
2022-04-01,Fantom,2117852219.0
2022-04-02,Fantom,2106692378.0
2022-04-03,Fantom,2106013407.0
2022-04-04,Fantom,2102155892.0
2022-04-05,Fantom,2096773823.0
2022-04-06,Fantom,2066166911.0
2022-04-07,Fantom,2062614500.0
2022-04-08,Fantom,2058286156.0
2022-04-09,Fantom,2045539744.0
2022-04-10,Fantom,2046643190.0
2022-04-11,Fantom,2040923467.0
2022-04-12,Fantom,2008095791.0
2022-04-13,Fantom,1999446831.0
2022-04-14,Fantom,1999293322.0
2022-04-15,Fantom,1973106576.0
2022-04-16,Fantom,1941981658.0
2022-04-17,Fantom,1934454708.0
2022-04-18,Fantom,1930735880.0
2022-04-19,Fantom,1922666709.0
2022-04-20,Fantom,1874652451.0
2022-04-21,Fantom,1866707483.0
2022-04-22,Fantom,1845887393.0
2022-04-23,Fantom,1845608556.0
2022-04-24,Fantom,1837194974.0
2022-04-25,Fantom,1827590822.0
2022-04-26,Fantom,1831856945.0
2022-04-27,Fantom,1793830938.0
2022-04-28,Fantom,1777375886.0
2022-04-29,Fantom,1794669006.0
2022-04-30,Fantom,1757175754.0
2022-05-01,Fantom,1734230676.0
2022-05-02,Fantom,1731721140.0
2022-05-03,Fantom,1720208724.0
2022-05-04,Fantom,1722687937.0
2022-05-05,Fantom,1719911547.0
2022-05-06,Fantom,1722465967.0
2022-05-07,Fantom,1676834299.0
2022-05-08,Fantom,1685021641.0
2022-05-09,Fantom,1672303962.0
2022-05-10,Fantom,1570023949.0
2022-05-11,Fantom,1485561946.0
2022-05-12,Fantom,1292545511.0
2022-05-13,Fantom,1259394077.0
2022-05-14,Fantom,1222401257.0
2022-05-15,Fantom,1214796083.0
2022-05-16,Fantom,1201944446.0
2022-05-17,Fantom,1185985112.0
2022-05-18,Fantom,1118598093.0
2022-05-19,Fantom,1084120328.0
2022-05-20,Fantom,1069848902.0
2022-05-21,Fantom,1068621713.0
2022-05-22,Fantom,1059162383.0
2022-05-23,Fantom,1068875663.0
2022-05-24,Fantom,1070159058.0
2022-05-25,Fantom,1070387996.0
2022-05-26,Fantom,1070167787.0
2022-05-27,Fantom,1066662500.0
2022-05-28,Fantom,1059283066.0
2022-05-29,Fantom,1062032698.0
2022-05-30,Fantom,1068499846.0
2022-05-31,Fantom,1088962867.0
2022-06-01,Fantom,1082062505.0
2022-06-02,Fantom,1066865740.0
2022-06-03,Fantom,1068693967.0
2022-06-04,Fantom,1049030111.0
2022-06-05,Fantom,1045045313.0
2022-06-06,Fantom,1043937915.0
2022-06-07,Fantom,1037392713.0
2022-06-08,Fantom,1037501676.0
2022-06-09,Fantom,1036804448.0
2022-06-10,Fantom,1008392886.0
2022-06-11,Fantom,1001131948.0
2022-06-12,Fantom,991699651.0
2022-06-13,Fantom,987286135.0
2022-06-14,Fantom,947013586.0
2022-06-15,Fantom,946072782.0
2022-06-16,Fantom,934139404.0
2022-06-17,Fantom,936095218.0
2022-06-18,Fantom,909484429.0
2022-06-19,Fantom,899178867.0
2022-06-20,Fantom,897144953.0
2022-06-21,Fantom,885664378.0
2022-06-22,Fantom,880876474.0
2022-06-23,Fantom,880760471.0
2022-06-24,Fantom,879566225.0
2022-06-25,Fantom,872246352.0
2022-06-26,Fantom,870110145.0
2022-06-27,Fantom,860670725.0
2022-06-28,Fantom,859443964.0
2022-06-29,Fantom,853810743.0
2022-06-30,Fantom,846916886.0
2022-07-01,Fantom,810691824.0
2022-07-02,Fantom,809490070.0
2022-07-03,Fantom,808516402.0
2022-07-04,Fantom,802553667.0
2022-07-05,Fantom,790844689.0
2022-07-06,Fantom,784917411.0
2022-07-07,Fantom,768493079.0
2022-07-08,Fantom,766285396.0
2022-07-09,Fantom,766411399.0
2022-07-10,Fantom,765896767.0
2022-07-11,Fantom,766187496.0
2022-07-12,Fantom,766382116.0
2022-07-13,Fantom,741710583.0
2022-07-14,Fantom,732138512.0
2022-07-15,Fantom,730967304.0
2022-07-16,Fantom,730692186.0
2022-07-17,Fantom,729760292.0
2022-07-18,Fantom,729651474.0
2022-07-19,Fantom,729590722.0
2022-07-20,Fantom,728615091.0
2022-07-21,Fantom,729403409.0
2022-07-22,Fantom,728351467.0
2022-07-23,Fantom,724179954.0
2022-07-24,Fantom,715718906.0
2022-07-25,Fantom,715414103.0
2022-07-26,Fantom,715274104.0
2022-07-27,Fantom,712121893.0
2022-07-28,Fantom,712872065.0
2022-07-29,Fantom,712793658.0
2022-07-30,Fantom,708885267.0
2022-07-31,Fantom,709200369.0
2022-08-01,Fantom,708730558.0
2022-08-02,Fantom,702111068.0
2022-08-03,Fantom,694992169.0
2022-08-04,Fantom,646630960.0
2022-08-05,Fantom,646311665.0
2022-08-06,Fantom,642434624.0
2022-08-07,Fantom,636380291.0
2022-08-08,Fantom,636389153.0
2022-08-09,Fantom,633231346.0
2022-08-10,Fantom,633291102.0
2022-08-11,Fantom,632065234.0
2022-08-12,Fantom,626277883.0
2022-08-13,Fantom,623562630.0
2022-08-14,Fantom,617103320.0
2022-08-15,Fantom,616886579.0
2022-08-16,Fantom,615940173.0
2022-08-17,Fantom,615882177.0
2022-08-18,Fantom,616338991.0
2022-08-19,Fantom,616613880.0
2022-08-20,Fantom,617317675.0
2022-08-21,Fantom,617918659.0
2022-08-22,Fantom,617668160.0
2022-08-23,Fantom,617895653.0
2022-08-24,Fantom,614727284.0
2022-08-25,Fantom,615417200.0
2022-08-26,Fantom,615204050.0
2022-08-27,Fantom,614348739.0
2022-08-28,Fantom,609376194.0
2022-08-29,Fantom,609411445.0
2022-08-30,Fantom,608956976.0
2022-08-31,Fantom,608265619.0
2022-09-01,Fantom,607874192.0
2022-09-02,Fantom,607110632.0
2022-09-03,Fantom,606263576.0
2022-09-04,Fantom,605329503.0
2022-09-05,Fantom,600163200.0
2022-09-06,Fantom,598862746.0
2022-09-07,Fantom,600952605.0
2022-09-08,Fantom,599908493.0
2022-09-09,Fantom,596700010.0
2022-09-10,Fantom,596099820.0
2022-09-11,Fantom,595400895.0
2022-09-12,Fantom,596712935.0
2022-09-13,Fantom,595771762.0
2022-09-14,Fantom,592913002.0
2022-09-15,Fantom,596719652.0
2022-09-16,Fantom,596502064.0
2022-09-17,Fantom,598306633.0
2022-09-18,Fantom,599136832.0
2022-09-19,Fantom,599315226.0
2022-09-20,Fantom,599022752.0
2022-09-21,Fantom,598627483.0
2022-09-22,Fantom,595651856.0
2022-09-23,Fantom,589214593.0
2022-09-24,Fantom,590946620.0
2022-09-25,Fantom,591291120.0
2022-09-26,Fantom,592060382.0
2022-09-27,Fantom,590218223.0
2022-09-28,Fantom,589748534.0
2022-09-29,Fantom,588888619.0
2022-09-30,Fantom,588595272.0
2022-10-01,Fantom,588928338.0
2022-10-02,Fantom,587245266.0
2022-10-03,Fantom,586011461.0
2022-10-04,Fantom,585048923.0
2022-10-05,Fantom,584875603.0
2022-10-06,Fantom,584715309.0
2022-10-07,Fantom,570104164.0
2022-10-08,Fantom,567752372.0
2022-10-09,Fantom,568547466.0
2022-10-10,Fantom,569011096.0
2022-10-11,Fantom,567136526.0
2022-10-12,Fantom,566487447.0
2022-10-13,Fantom,566227142.0
2022-10-14,Fantom,565016551.0
2022-10-15,Fantom,564412362.0
2022-10-16,Fantom,564604223.0
2022-10-17,Fantom,564360486.0
2022-10-18,Fantom,563810985.0
2022-10-19,Fantom,563389037.0
2022-10-20,Fantom,562997507.0
2022-10-21,Fantom,561624801.0
2022-10-22,Fantom,561524054.0
2022-10-23,Fantom,561272731.0
2022-10-24,Fantom,561679252.0
2022-10-25,Fantom,561098081.0
2022-10-26,Fantom,561268799.0
2022-10-27,Fantom,560525342.0
2022-10-28,Fantom,560320646.0
2022-10-29,Fantom,560494140.0
2022-10-30,Fantom,560102443.0
2022-10-31,Fantom,560052262.0
2022-11-01,Fantom,559683775.0
2022-11-02,Fantom,558739189.0
2022-11-03,Fantom,558305387.0
2022-11-04,Fantom,559297075.0
2022-11-05,Fantom,558579013.0
2022-11-06,Fantom,558228766.0
2022-11-07,Fantom,558035829.0
2022-11-08,Fantom,557880707.0
2022-11-09,Fantom,555855599.0
2022-11-10,Fantom,545142660.0
2022-11-11,Fantom,513768287.0
2022-11-12,Fantom,495269531.0
2022-11-13,Fantom,486134432.0
2022-11-14,Fantom,485165753.0
2022-11-15,Fantom,482881285.0
2022-11-16,Fantom,476134737.0
2022-11-17,Fantom,475048363.0
2022-11-18,Fantom,472307444.0
2022-11-19,Fantom,473199783.0
2022-11-20,Fantom,473547993.0
2022-11-21,Fantom,472453679.0
2022-11-22,Fantom,470308683.0
2022-11-23,Fantom,472371047.0
2022-11-24,Fantom,471281415.0
2022-11-25,Fantom,470189190.0
2022-11-26,Fantom,470110426.0
2022-11-27,Fantom,469497073.0
2022-11-28,Fantom,467715598.0
2022-11-29,Fantom,467696571.0
2022-11-30,Fantom,468941888.0
2022-12-01,Fantom,469234805.0
2022-12-02,Fantom,469403938.0
2022-12-03,Fantom,469340648.0
2022-12-04,Fantom,468956240.0
2022-12-05,Fantom,468664676.0
2022-12-06,Fantom,468242936.0
2022-12-07,Fantom,469324581.0
2022-12-08,Fantom,470785355.0
2022-12-09,Fantom,470957202.0
2022-12-10,Fantom,471049155.0
2022-12-11,Fantom,471513870.0
2022-12-12,Fantom,471078580.0
2022-12-13,Fantom,470539038.0
2022-12-14,Fantom,465369029.0
2022-12-15,Fantom,465272380.0
2022-12-16,Fantom,465089937.0
2022-12-17,Fantom,465214577.0
2022-12-18,Fantom,464956645.0
2022-12-19,Fantom,464633380.0
2022-12-20,Fantom,465275612.0
2022-12-21,Fantom,465181399.0
2022-12-22,Fantom,464972874.0
2022-12-23,Fantom,465299960.0
2022-12-24,Fantom,444001919.0
2022-12-25,Fantom,443534615.0
2022-12-26,Fantom,443341111.0
2022-12-27,Fantom,443020402.0
2022-12-28,Fantom,443503569.0
2022-12-29,Fantom,443609837.0
2022-12-30,Fantom,444288954.0
2022-12-31,Fantom,444124936.0
2023-01-01,Fantom,443616050.0
2023-01-02,Fantom,443434995.0
2023-01-03,Fantom,443345832.0
2023-01-04,Fantom,444634452.0
2023-01-05,Fantom,444667038.0
2023-01-06,Fantom,445043475.0
2023-01-07,Fantom,444521931.0
2023-01-08,Fantom,434028368.0
2023-01-09,Fantom,432366479.0
2023-01-10,Fantom,435981029.0
2023-01-11,Fantom,435944566.0
2023-01-12,Fantom,436245297.0
2023-01-13,Fantom,436139118.0
2023-01-14,Fantom,435694340.0
2023-01-15,Fantom,435748706.0
2023-01-16,Fantom,436010784.0
2023-01-17,Fantom,434853145.0
2023-01-18,Fantom,434698881.0
2023-01-19,Fantom,434295131.0
2023-01-20,Fantom,425860038.0
2023-01-21,Fantom,426414853.0
2023-01-22,Fantom,427015649.0
2023-01-23,Fantom,427521727.0
2023-01-24,Fantom,427819739.0
2023-01-25,Fantom,428488972.0
2023-01-26,Fantom,429303689.0
2023-01-27,Fantom,431595938.0
2023-01-28,Fantom,432026425.0
2023-01-29,Fantom,433058621.0
2023-01-30,Fantom,431609303.0
2023-01-31,Fantom,431226609.0
2023-02-01,Fantom,432312985.0
2023-02-02,Fantom,430553403.0
2023-02-03,Fantom,431446147.0
2023-02-04,Fantom,413893524.0
2023-02-05,Fantom,416594367.0
2023-02-06,Fantom,417893758.0
2023-02-07,Fantom,418262916.0
2023-02-08,Fantom,418634878.0
2023-02-09,Fantom,418189858.0
2023-02-10,Fantom,419355996.0
2023-02-11,Fantom,419357105.0
2023-02-12,Fantom,419956987.0
2023-02-13,Fantom,420442997.0
2023-02-14,Fantom,421955798.0
2023-02-15,Fantom,423473677.0
2023-02-16,Fantom,425089717.0
2023-02-17,Fantom,426959345.0
2023-02-18,Fantom,427249723.0
2023-02-19,Fantom,425737036.0
2023-02-20,Fantom,425845612.0
2023-02-21,Fantom,425729792.0
2023-02-22,Fantom,425776610.0
2023-02-23,Fantom,425738798.0
2023-02-24,Fantom,423959869.0
2023-02-25,Fantom,424029837.0
2023-02-26,Fantom,424338587.0
2023-02-27,Fantom,424515349.0
2023-02-28,Fantom,428762974.0
2023-03-01,Fantom,428336422.0
2023-03-02,Fantom,428595997.0
2023-03-03,Fantom,428051208.0
2023-03-04,Fantom,427780536.0
2023-03-05,Fantom,427798823.0
2023-03-06,Fantom,428345230.0
2023-03-07,Fantom,428586047.0
2023-03-08,Fantom,430260034.0
2023-03-09,Fantom,430215001.0
2023-03-10,Fantom,429576102.0
2023-03-11,Fantom,429764055.0
2023-03-12,Fantom,385930116.0
2023-03-13,Fantom,394124303.0
2023-03-14,Fantom,391561754.0
2023-03-15,Fantom,394383435.0
2023-03-16,Fantom,396436022.0
2023-03-17,Fantom,398581792.0
2023-03-18,Fantom,398949763.0
2023-03-19,Fantom,400609679.0
2023-03-20,Fantom,400871377.0
2023-03-21,Fantom,401183828.0
2023-03-22,Fantom,399371851.0
2023-03-23,Fantom,400037821.0
2023-03-24,Fantom,399364659.0
2023-03-25,Fantom,400724194.0
2023-03-26,Fantom,400806281.0
2023-03-27,Fantom,398968449.0
2023-03-28,Fantom,398758059.0
2023-03-29,Fantom,398774977.0
2023-03-30,Fantom,399007926.0
2023-03-31,Fantom,400282464.0
2023-04-01,Fantom,401327131.0
2023-04-02,Fantom,403237619.0
2023-04-03,Fantom,403592579.0
2023-04-04,Fantom,403510539.0
2023-04-05,Fantom,392945427.0
2023-04-06,Fantom,393056955.0
2023-04-07,Fantom,394299001.0
2023-04-08,Fantom,394666771.0
2023-04-09,Fantom,395582860.0
2023-04-10,Fantom,394577748.0
2023-04-11,Fantom,394507544.0
2023-04-12,Fantom,393301196.0
2023-04-13,Fantom,394297373.0
2023-04-14,Fantom,394312554.0
2023-04-15,Fantom,392828552.0
2023-04-16,Fantom,392477140.0
2023-04-17,Fantom,392816841.0
2023-04-18,Fantom,390624684.0
2023-04-19,Fantom,388640788.0
2023-04-20,Fantom,384878188.0
2023-04-21,Fantom,384830291.0
2023-04-22,Fantom,385022381.0
2023-04-23,Fantom,385382381.0
2023-04-24,Fantom,385327884.0
2023-04-25,Fantom,384835390.0
2023-04-26,Fantom,385106460.0
2023-04-27,Fantom,384288531.0
2023-04-28,Fantom,385692149.0
2023-04-29,Fantom,383237973.0
2023-04-30,Fantom,383235100.0
2023-05-01,Fantom,382889081.0
2023-05-02,Fantom,382023079.0
2023-05-03,Fantom,382466672.0
2023-05-04,Fantom,384236797.0
2023-05-05,Fantom,383629519.0
2023-05-06,Fantom,382772305.0
2023-05-07,Fantom,382295407.0
2023-05-08,Fantom,382296709.0
2023-05-09,Fantom,382882583.0
2023-05-10,Fantom,383428559.0
2023-05-11,Fantom,382496964.0
2023-05-12,Fantom,383217165.0
2023-05-13,Fantom,383207033.0
2023-05-14,Fantom,383409378.0
2023-05-15,Fantom,383355861.0
2023-05-16,Fantom,383717026.0
2023-05-17,Fantom,383218727.0
2023-05-18,Fantom,383363009.0
2023-05-19,Fantom,382967444.0
2023-05-20,Fantom,382886774.0
2023-05-21,Fantom,383566475.0
2023-05-22,Fantom,383198257.0
2023-05-23,Fantom,383245164.0
2023-05-24,Fantom,383176692.0
2023-05-25,Fantom,371632386.0
2023-05-26,Fantom,370200596.0
2023-05-27,Fantom,370447524.0
2023-05-28,Fantom,369335609.0
2023-05-29,Fantom,368878371.0
2023-05-30,Fantom,368184270.0
2023-05-31,Fantom,368804916.0
2023-06-01,Fantom,366800915.0
2023-06-02,Fantom,363821564.0
2023-06-03,Fantom,361601486.0
2023-06-04,Fantom,361511918.0
2023-06-05,Fantom,355827869.0
2023-06-06,Fantom,349541407.0
2023-06-07,Fantom,349675248.0
2023-06-08,Fantom,339794269.0
2023-06-09,Fantom,339422647.0
2023-06-10,Fantom,338775039.0
2023-06-11,Fantom,338533227.0
2023-06-12,Fantom,338835048.0
2023-06-13,Fantom,338516560.0
