date,chain,peg,total_circulating_usd
2025-03-14,Ethereum,peggedVAR,98969787.0
2025-03-15,Ethereum,peggedVAR,98135023.0
2025-03-16,Ethereum,peggedVAR,98983369.0
2025-03-17,Ethereum,peggedVAR,98119789.0
2025-03-18,Ethereum,peggedVAR,98975993.0
2025-03-19,Ethereum,peggedVAR,98224822.0
2025-03-20,Ethereum,peggedVAR,98224852.0
2025-03-21,Ethereum,peggedVAR,98216848.0
2025-03-22,Ethereum,peggedVAR,98224852.0
2025-03-23,Ethereum,peggedVAR,99032261.0
2025-03-24,Ethereum,peggedVAR,98224852.0
2025-03-25,Ethereum,peggedVAR,98232856.0
2025-03-26,Ethereum,peggedVAR,98226399.0
2025-03-27,Ethereum,peggedVAR,97387019.0
2025-03-28,Ethereum,peggedVAR,99065808.0
2025-03-29,Ethereum,peggedVAR,99913238.0
2025-03-30,Ethereum,peggedVAR,98202824.0
2025-03-31,Ethereum,peggedVAR,99048217.0
2025-04-01,Ethereum,peggedVAR,98208464.0
2025-04-02,Ethereum,peggedVAR,98208494.0
2025-04-03,Ethereum,peggedVAR,97361094.0
2025-04-04,Ethereum,peggedVAR,99056856.0
2025-04-05,Ethereum,peggedVAR,99048902.0
2025-04-06,Ethereum,peggedVAR,100158816.0
2025-04-07,Ethereum,peggedVAR,99031993.0
2025-04-08,Ethereum,peggedVAR,98142251.0
2025-04-09,Ethereum,peggedVAR,98157954.0
2025-04-10,Ethereum,peggedVAR,99822760.0
2025-04-11,Ethereum,peggedVAR,98143229.0
2025-04-12,Ethereum,peggedVAR,99006049.0
2025-04-13,Ethereum,peggedVAR,98998400.0
2025-04-14,Ethereum,peggedVAR,99013730.0
2025-04-15,Ethereum,peggedVAR,98165199.0
2025-04-16,Ethereum,peggedVAR,99006196.0
2025-04-17,Ethereum,peggedVAR,98158766.0
2025-04-18,Ethereum,peggedVAR,98151101.0
2025-04-19,Ethereum,peggedVAR,98158848.0
2025-04-20,Ethereum,peggedVAR,99021608.0
2025-04-21,Ethereum,peggedVAR,97303752.0
2025-04-22,Ethereum,peggedVAR,98158848.0
2025-04-23,Ethereum,peggedVAR,98158886.0
2025-04-24,Ethereum,peggedVAR,98983319.0
2025-04-25,Ethereum,peggedVAR,98960415.0
2025-04-26,Ethereum,peggedVAR,98104831.0
2025-04-27,Ethereum,peggedVAR,99792270.0
2025-04-28,Ethereum,peggedVAR,98082058.0
2025-04-29,Ethereum,peggedVAR,98933894.0
2025-04-30,Ethereum,peggedVAR,98931976.0
2025-05-01,Ethereum,peggedVAR,97229468.0
2025-05-02,Ethereum,peggedVAR,98079837.0
2025-05-03,Ethereum,peggedVAR,100622166.0
2025-05-04,Ethereum,peggedVAR,98072849.0
2025-05-05,Ethereum,peggedVAR,98927611.0
2025-05-06,Ethereum,peggedVAR,99775041.0
2025-05-07,Ethereum,peggedVAR,99774781.0
2025-05-08,Ethereum,peggedVAR,100652741.0
2025-05-09,Ethereum,peggedVAR,99759545.0
2025-05-10,Ethereum,peggedVAR,98920979.0
2025-05-11,Ethereum,peggedVAR,98913382.0
2025-05-12,Ethereum,peggedVAR,98921100.0
2025-05-13,Ethereum,peggedVAR,100608348.0
2025-05-14,Ethereum,peggedVAR,100375438.0
2025-05-15,Ethereum,peggedVAR,99501165.0
2025-05-16,Ethereum,peggedVAR,100348663.0
2025-05-17,Ethereum,peggedVAR,100366151.0
2025-05-18,Ethereum,peggedVAR,101209206.0
2025-05-19,Ethereum,peggedVAR,99526657.0
2025-05-20,Ethereum,peggedVAR,100374190.0
2025-05-21,Ethereum,peggedVAR,100327969.0
2025-05-22,Ethereum,peggedVAR,100356764.0
2025-05-23,Ethereum,peggedVAR,102899053.0
2025-05-24,Ethereum,peggedVAR,99497040.0
2025-05-25,Ethereum,peggedVAR,100378321.0
2025-05-26,Ethereum,peggedVAR,98671111.0
2025-05-27,Ethereum,peggedVAR,100362931.0
2025-05-28,Ethereum,peggedVAR,99503750.0
2025-05-29,Ethereum,peggedVAR,100355306.0
2025-05-30,Ethereum,peggedVAR,98636317.0
2025-05-31,Ethereum,peggedVAR,101189791.0
2025-06-01,Ethereum,peggedVAR,100328993.0
2025-06-02,Ethereum,peggedVAR,102050628.0
2025-06-03,Ethereum,peggedVAR,100352266.0
2025-06-04,Ethereum,peggedVAR,100327545.0
2025-06-05,Ethereum,peggedVAR,101138573.0
2025-06-06,Ethereum,peggedVAR,100301645.0
2025-06-07,Ethereum,peggedVAR,100325349.0
2025-06-08,Ethereum,peggedVAR,100312996.0
2025-06-09,Ethereum,peggedVAR,100263583.0
2025-06-10,Ethereum,peggedVAR,100450075.0
2025-06-11,Ethereum,peggedVAR,99621795.0
2025-06-12,Ethereum,peggedVAR,99580232.0
2025-06-13,Ethereum,peggedVAR,99555178.0
2025-06-14,Ethereum,peggedVAR,99543033.0
2025-06-15,Ethereum,peggedVAR,99549439.0
2025-06-16,Ethereum,peggedVAR,99011313.0
2025-06-17,Ethereum,peggedVAR,99715913.0
2025-06-18,Ethereum,peggedVAR,100517724.0
2025-06-19,Ethereum,peggedVAR,97999091.0
2025-06-20,Ethereum,peggedVAR,97928071.0
2025-06-21,Ethereum,peggedVAR,98759730.0
2025-06-22,Ethereum,peggedVAR,99553314.0
2025-06-23,Ethereum,peggedVAR,99608136.0
2025-06-24,Ethereum,peggedVAR,98711390.0
2025-06-25,Ethereum,peggedVAR,101223070.0
2025-06-26,Ethereum,peggedVAR,103788317.0
2025-06-27,Ethereum,peggedVAR,97843977.0
2025-06-28,Ethereum,peggedVAR,98699000.0
2025-06-29,Ethereum,peggedVAR,98721905.0
2025-06-30,Ethereum,peggedVAR,98752595.0
2025-07-01,Ethereum,peggedVAR,97824249.0
2025-07-02,Ethereum,peggedVAR,97121043.0
2025-07-03,Ethereum,peggedVAR,98778215.0
2025-07-04,Ethereum,peggedVAR,100428153.0
2025-07-05,Ethereum,peggedVAR,98748267.0
2025-07-06,Ethereum,peggedVAR,98770729.0
2025-07-07,Ethereum,peggedVAR,97893352.0
2025-07-08,Ethereum,peggedVAR,99640620.0
2025-07-09,Ethereum,peggedVAR,99678054.0
2025-07-10,Ethereum,peggedVAR,99898512.0
2025-07-11,Ethereum,peggedVAR,100641047.0
2025-07-12,Ethereum,peggedVAR,98906340.0
2025-07-13,Ethereum,peggedVAR,98930566.0
2025-07-14,Ethereum,peggedVAR,97265562.0
2025-07-15,Ethereum,peggedVAR,99008280.0
2025-07-16,Ethereum,peggedVAR,98134051.0
2025-07-17,Ethereum,peggedVAR,98522060.0
2025-07-18,Ethereum,peggedVAR,99350987.0
2025-07-19,Ethereum,peggedVAR,97572562.0
2025-07-20,Ethereum,peggedVAR,101111225.0
2025-07-21,Ethereum,peggedVAR,98528451.0
2025-07-22,Ethereum,peggedVAR,99467728.0
2025-07-23,Ethereum,peggedVAR,100969656.0
2025-07-24,Ethereum,peggedVAR,100183341.0
2025-07-25,Ethereum,peggedVAR,100229819.0
2025-07-26,Ethereum,peggedVAR,98734149.0
2025-07-27,Ethereum,peggedVAR,99342551.0
2025-07-28,Ethereum,peggedVAR,99329902.0
2025-07-29,Ethereum,peggedVAR,99286606.0
2025-07-30,Ethereum,peggedVAR,99528991.0
2025-07-31,Ethereum,peggedVAR,98642275.0
2025-08-01,Ethereum,peggedVAR,98314698.0
2025-08-02,Ethereum,peggedVAR,99122819.0
2025-08-03,Ethereum,peggedVAR,99063855.0
2025-08-04,Ethereum,peggedVAR,98839517.0
2025-08-05,Ethereum,peggedVAR,99983644.0
2025-08-06,Ethereum,peggedVAR,99188632.0
2025-08-07,Ethereum,peggedVAR,99444403.0
2025-08-08,Ethereum,peggedVAR,100521182.0
2025-08-09,Ethereum,peggedVAR,99614777.0
2025-08-10,Ethereum,peggedVAR,99804808.0
2025-08-11,Ethereum,peggedVAR,99811361.0
2025-08-12,Ethereum,peggedVAR,100789848.0
2025-08-13,Ethereum,peggedVAR,100090816.0
2025-08-14,Ethereum,peggedVAR,102484603.0
2025-08-15,Ethereum,peggedVAR,100731115.0
2025-08-16,Ethereum,peggedVAR,99851114.0
2025-08-17,Ethereum,peggedVAR,99909742.0
2025-08-18,Ethereum,peggedVAR,99772943.0
2025-08-19,Ethereum,peggedVAR,99642862.0
2025-08-20,Ethereum,peggedVAR,99753611.0
2025-08-21,Ethereum,peggedVAR,99551657.0
2025-08-22,Ethereum,peggedVAR,100160043.0
2025-08-23,Ethereum,peggedVAR,99966242.0
2025-08-24,Ethereum,peggedVAR,101803223.0
2025-08-25,Ethereum,peggedVAR,97967761.0
2025-08-26,Ethereum,peggedVAR,100716285.0
2025-08-27,Ethereum,peggedVAR,99781071.0
2025-08-28,Ethereum,peggedVAR,98897371.0
2025-08-29,Ethereum,peggedVAR,99497733.0
2025-08-30,Ethereum,peggedVAR,99721717.0
2025-08-31,Ethereum,peggedVAR,99783394.0
2025-09-01,Ethereum,peggedVAR,98843448.0
2025-09-02,Ethereum,peggedVAR,99598363.0
2025-09-03,Ethereum,peggedVAR,99863574.0
2025-09-04,Ethereum,peggedVAR,99444295.0
2025-09-05,Ethereum,peggedVAR,100617843.0
2025-09-06,Ethereum,peggedVAR,99618880.0
2025-09-07,Ethereum,peggedVAR,99589233.0
2025-09-08,Ethereum,peggedVAR,99730771.0
2025-09-09,Ethereum,peggedVAR,98702137.0
2025-09-10,Ethereum,peggedVAR,99492259.0
2025-09-11,Ethereum,peggedVAR,99735035.0
2025-09-12,Ethereum,peggedVAR,100787382.0
2025-09-13,Ethereum,peggedVAR,100413709.0
2025-09-14,Ethereum,peggedVAR,99729008.0
2025-09-15,Ethereum,peggedVAR,99648356.0
2025-09-16,Ethereum,peggedVAR,99440543.0
2025-09-17,Ethereum,peggedVAR,99734700.0
2025-09-18,Ethereum,peggedVAR,100466511.0
2025-09-19,Ethereum,peggedVAR,99649252.0
2025-09-20,Ethereum,peggedVAR,99649252.0
2025-09-21,Ethereum,peggedVAR,99673206.0
2025-09-22,Ethereum,peggedVAR,99455109.0
2025-09-23,Ethereum,peggedVAR,99431175.0
2025-09-24,Ethereum,peggedVAR,98601353.0
2025-09-25,Ethereum,peggedVAR,99149651.0
2025-09-26,Ethereum,peggedVAR,99937255.0
2025-09-27,Ethereum,peggedVAR,99278628.0
2025-09-28,Ethereum,peggedVAR,99140779.0
2025-09-29,Ethereum,peggedVAR,100257121.0
2025-09-30,Ethereum,peggedVAR,100174356.0
2025-10-01,Ethereum,peggedVAR,99440007.0
2025-10-02,Ethereum,peggedVAR,99379228.0
2025-10-03,Ethereum,peggedVAR,99990961.0
2025-10-04,Ethereum,peggedVAR,99850675.0
2025-10-05,Ethereum,peggedVAR,99687220.0
2025-10-06,Ethereum,peggedVAR,100106027.0
2025-10-07,Ethereum,peggedVAR,99403641.0
2025-10-08,Ethereum,peggedVAR,99875574.0
2025-10-09,Ethereum,peggedVAR,99546875.0
2025-10-10,Ethereum,peggedVAR,98551926.0
2025-10-11,Ethereum,peggedVAR,98440550.0
2025-10-12,Ethereum,peggedVAR,100127633.0
2025-10-13,Ethereum,peggedVAR,99783077.0
2025-10-14,Ethereum,peggedVAR,100345834.0
2025-10-15,Ethereum,peggedVAR,99269384.0
2025-10-16,Ethereum,peggedVAR,98757779.0
2025-10-17,Ethereum,peggedVAR,99073310.0
2025-10-18,Ethereum,peggedVAR,100146304.0
2025-10-19,Ethereum,peggedVAR,99925264.0
2025-10-20,Ethereum,peggedVAR,99743151.0
2025-10-21,Ethereum,peggedVAR,101344515.0
2025-10-22,Ethereum,peggedVAR,101018401.0
2025-10-23,Ethereum,peggedVAR,101005427.0
2025-10-24,Ethereum,peggedVAR,101743288.0
2025-10-25,Ethereum,peggedVAR,101830711.0
2025-10-26,Ethereum,peggedVAR,101723570.0
2025-10-27,Ethereum,peggedVAR,101556756.0
2025-10-28,Ethereum,peggedVAR,101076971.0
2025-10-29,Ethereum,peggedVAR,102464204.0
2025-10-30,Ethereum,peggedVAR,101341630.0
2025-10-31,Ethereum,peggedVAR,101639837.0
2025-11-01,Ethereum,peggedVAR,101326166.0
2025-11-02,Ethereum,peggedVAR,101589988.0
2025-11-03,Ethereum,peggedVAR,100858835.0
2025-11-04,Ethereum,peggedVAR,99505351.0
2025-11-05,Ethereum,peggedVAR,100629949.33
2022-01-06,Fantom,peggedEUR,113.0
2022-01-07,Fantom,peggedEUR,113.0
2022-01-08,Fantom,peggedEUR,113.0
2022-01-09,Fantom,peggedEUR,170152.0
2022-01-10,Fantom,peggedEUR,170688.0
2022-01-11,Fantom,peggedEUR,170702.0
2022-01-12,Fantom,peggedEUR,170702.0
2022-01-13,Fantom,peggedEUR,171443.0
2022-01-14,Fantom,peggedEUR,171557.0
2022-01-15,Fantom,peggedEUR,171542.0
2022-01-16,Fantom,peggedEUR,171466.0
2022-01-17,Fantom,peggedEUR,171466.0
2022-01-18,Fantom,peggedEUR,360288.0
2022-01-19,Fantom,peggedEUR,432696.0
2022-01-20,Fantom,peggedEUR,592951.0
2022-01-21,Fantom,peggedEUR,1003297.0
2022-01-22,Fantom,peggedEUR,859899.0
2022-01-23,Fantom,peggedEUR,1280814.0
2022-01-24,Fantom,peggedEUR,1296466.0
2022-01-25,Fantom,peggedEUR,1298026.0
2022-01-26,Fantom,peggedEUR,1649151.0
2022-01-27,Fantom,peggedEUR,1777762.0
2022-01-28,Fantom,peggedEUR,1853150.0
2022-01-29,Fantom,peggedEUR,2175766.0
2022-01-30,Fantom,peggedEUR,2200502.0
2022-01-31,Fantom,peggedEUR,2500863.0
2022-02-01,Fantom,peggedEUR,2442377.0
2022-02-02,Fantom,peggedEUR,2903717.0
2022-02-03,Fantom,peggedEUR,4009569.0
2022-02-04,Fantom,peggedEUR,4023260.0
2022-02-05,Fantom,peggedEUR,4005963.0
2022-02-06,Fantom,peggedEUR,4337749.0
2022-02-07,Fantom,peggedEUR,4351251.0
2022-02-08,Fantom,peggedEUR,4577828.0
2022-02-09,Fantom,peggedEUR,5444352.0
2022-02-10,Fantom,peggedEUR,5659997.0
2022-02-11,Fantom,peggedEUR,5682675.0
2022-02-12,Fantom,peggedEUR,5849315.0
2022-02-13,Fantom,peggedEUR,5786434.0
2022-02-14,Fantom,peggedEUR,5844034.0
2022-02-15,Fantom,peggedEUR,6436239.0
2022-02-16,Fantom,peggedEUR,6722941.0
2022-02-17,Fantom,peggedEUR,6774972.0
2022-02-18,Fantom,peggedEUR,6702088.0
2022-02-19,Fantom,peggedEUR,6712294.0
2022-02-20,Fantom,peggedEUR,6632552.0
2022-02-21,Fantom,peggedEUR,6575826.0
2022-02-22,Fantom,peggedEUR,6567073.0
2022-02-23,Fantom,peggedEUR,6380721.0
2022-02-24,Fantom,peggedEUR,6760653.0
2022-02-25,Fantom,peggedEUR,6592959.0
2022-02-26,Fantom,peggedEUR,6374134.0
2022-02-27,Fantom,peggedEUR,6346881.0
2022-02-28,Fantom,peggedEUR,6210091.0
2022-03-01,Fantom,peggedEUR,6125529.0
2022-03-02,Fantom,peggedEUR,6068780.0
2022-03-03,Fantom,peggedEUR,6055422.0
2022-03-04,Fantom,peggedEUR,6163228.0
2022-03-05,Fantom,peggedEUR,6179041.0
2022-03-06,Fantom,peggedEUR,6176650.0
2022-03-07,Fantom,peggedEUR,5811244.0
2022-03-08,Fantom,peggedEUR,5680550.0
2022-03-09,Fantom,peggedEUR,5517255.0
2022-03-10,Fantom,peggedEUR,5439429.0
2022-03-11,Fantom,peggedEUR,5444882.0
2022-03-12,Fantom,peggedEUR,5434176.0
2022-03-13,Fantom,peggedEUR,5379633.0
2022-03-14,Fantom,peggedEUR,5334271.0
2022-03-15,Fantom,peggedEUR,5343971.0
2022-03-16,Fantom,peggedEUR,5783041.0
2022-03-17,Fantom,peggedEUR,5534614.0
2022-03-18,Fantom,peggedEUR,5504070.0
2022-03-19,Fantom,peggedEUR,5482321.0
2022-03-20,Fantom,peggedEUR,5484951.0
2022-03-21,Fantom,peggedEUR,5167827.0
2022-03-22,Fantom,peggedEUR,5167350.0
2022-03-23,Fantom,peggedEUR,5167826.0
2022-03-24,Fantom,peggedEUR,5052916.0
2022-03-25,Fantom,peggedEUR,5046339.0
2022-03-26,Fantom,peggedEUR,5033192.0
2022-03-27,Fantom,peggedEUR,5036039.0
2022-03-28,Fantom,peggedEUR,5095641.0
2022-03-29,Fantom,peggedEUR,5148575.0
2022-03-30,Fantom,peggedEUR,5206134.0
2022-03-31,Fantom,peggedEUR,5243844.0
2022-04-01,Fantom,peggedEUR,5245257.0
2022-04-02,Fantom,peggedEUR,5069312.0
2022-04-03,Fantom,peggedEUR,5069251.0
2022-04-04,Fantom,peggedEUR,5055655.0
2022-04-05,Fantom,peggedEUR,5059810.0
2022-04-06,Fantom,peggedEUR,5059657.0
2022-04-07,Fantom,peggedEUR,4994078.0
2022-04-08,Fantom,peggedEUR,5007289.0
2022-04-09,Fantom,peggedEUR,4849242.0
2022-04-10,Fantom,peggedEUR,4849371.0
2022-04-11,Fantom,peggedEUR,4848314.0
2022-04-12,Fantom,peggedEUR,4802346.0
2022-04-13,Fantom,peggedEUR,4801571.0
2022-04-14,Fantom,peggedEUR,4782403.0
2022-04-15,Fantom,peggedEUR,4782601.0
2022-04-16,Fantom,peggedEUR,4779011.0
2022-04-17,Fantom,peggedEUR,4484473.0
2022-04-18,Fantom,peggedEUR,4488269.0
2022-04-19,Fantom,peggedEUR,4509479.0
2022-04-20,Fantom,peggedEUR,4514726.0
2022-04-21,Fantom,peggedEUR,4245921.0
2022-04-22,Fantom,peggedEUR,3091814.0
2022-04-23,Fantom,peggedEUR,3090608.0
2022-04-24,Fantom,peggedEUR,2999507.0
2022-04-25,Fantom,peggedEUR,2614967.0
2022-04-26,Fantom,peggedEUR,2675976.0
2022-04-27,Fantom,peggedEUR,2701635.0
2022-04-28,Fantom,peggedEUR,2697370.0
2022-04-29,Fantom,peggedEUR,2707672.0
2022-04-30,Fantom,peggedEUR,2687031.0
2022-05-01,Fantom,peggedEUR,1641353.0
2022-05-02,Fantom,peggedEUR,2004996.0
2022-05-03,Fantom,peggedEUR,2017638.0
2022-05-04,Fantom,peggedEUR,2040255.0
2022-05-05,Fantom,peggedEUR,2041622.0
2022-05-06,Fantom,peggedEUR,2038921.0
2022-05-07,Fantom,peggedEUR,2045118.0
2022-05-08,Fantom,peggedEUR,1873114.0
2022-05-09,Fantom,peggedEUR,1845842.0
2022-05-10,Fantom,peggedEUR,1668254.0
2022-05-11,Fantom,peggedEUR,1660065.0
2022-05-12,Fantom,peggedEUR,1372849.0
2022-05-13,Fantom,peggedEUR,1362980.0
2022-05-14,Fantom,peggedEUR,1418086.0
2022-05-15,Fantom,peggedEUR,1218470.0
2022-05-16,Fantom,peggedEUR,1215831.0
2022-05-17,Fantom,peggedEUR,1191139.0
2022-05-18,Fantom,peggedEUR,1125346.0
2022-05-19,Fantom,peggedEUR,1184041.0
2022-05-20,Fantom,peggedEUR,1259896.0
2022-05-21,Fantom,peggedEUR,1361660.0
2022-05-22,Fantom,peggedEUR,1370199.0
2022-05-23,Fantom,peggedEUR,1393008.0
2022-05-24,Fantom,peggedEUR,1434059.0
2022-05-25,Fantom,peggedEUR,1423792.0
2022-05-26,Fantom,peggedEUR,1425177.0
2022-05-27,Fantom,peggedEUR,1394345.0
2022-05-28,Fantom,peggedEUR,1394394.0
2022-05-29,Fantom,peggedEUR,1405003.0
2022-05-30,Fantom,peggedEUR,1406355.0
2022-05-31,Fantom,peggedEUR,1404672.0
2022-06-01,Fantom,peggedEUR,1402590.0
2022-06-02,Fantom,peggedEUR,1387503.0
2022-06-03,Fantom,peggedEUR,1377150.0
2022-06-04,Fantom,peggedEUR,1377557.0
2022-06-05,Fantom,peggedEUR,1380581.0
2022-06-06,Fantom,peggedEUR,1384816.0
2022-06-07,Fantom,peggedEUR,1385544.0
2022-06-08,Fantom,peggedEUR,1385593.0
2022-06-09,Fantom,peggedEUR,1392194.0
2022-06-10,Fantom,peggedEUR,1392360.0
2022-06-11,Fantom,peggedEUR,1358705.0
2022-06-12,Fantom,peggedEUR,1325190.0
2022-06-13,Fantom,peggedEUR,1246969.0
2022-06-14,Fantom,peggedEUR,1149856.0
2022-06-15,Fantom,peggedEUR,1132275.0
2022-06-16,Fantom,peggedEUR,1094182.0
2022-06-17,Fantom,peggedEUR,1093091.0
2022-06-18,Fantom,peggedEUR,1100887.0
2022-06-19,Fantom,peggedEUR,1083661.0
2022-06-20,Fantom,peggedEUR,1082451.0
2022-06-21,Fantom,peggedEUR,1083551.0
2022-06-22,Fantom,peggedEUR,1083387.0
2022-06-23,Fantom,peggedEUR,1086018.0
2022-06-24,Fantom,peggedEUR,1086092.0
2022-06-25,Fantom,peggedEUR,1071545.0
2022-06-26,Fantom,peggedEUR,1054924.0
2022-06-27,Fantom,peggedEUR,1054957.0
2022-06-28,Fantom,peggedEUR,1055269.0
2022-06-29,Fantom,peggedEUR,1045185.0
2022-06-30,Fantom,peggedEUR,1011035.0
2022-07-01,Fantom,peggedEUR,1013686.0
2022-07-02,Fantom,peggedEUR,983569.0
2022-07-03,Fantom,peggedEUR,983953.0
2022-07-04,Fantom,peggedEUR,899734.0
2022-07-05,Fantom,peggedEUR,904646.0
2022-07-06,Fantom,peggedEUR,899997.0
2022-07-07,Fantom,peggedEUR,884853.0
2022-07-08,Fantom,peggedEUR,893043.0
2022-07-09,Fantom,peggedEUR,896637.0
2022-07-10,Fantom,peggedEUR,897417.0
2022-07-11,Fantom,peggedEUR,896509.0
2022-07-12,Fantom,peggedEUR,896614.0
2022-07-13,Fantom,peggedEUR,885941.0
2022-07-14,Fantom,peggedEUR,888258.0
2022-07-15,Fantom,peggedEUR,889565.0
2022-07-16,Fantom,peggedEUR,889267.0
2022-07-17,Fantom,peggedEUR,889717.0
2022-07-18,Fantom,peggedEUR,886394.0
2022-07-19,Fantom,peggedEUR,901545.0
2022-07-20,Fantom,peggedEUR,901279.0
2022-07-21,Fantom,peggedEUR,848074.0
2022-07-22,Fantom,peggedEUR,815850.0
2022-07-23,Fantom,peggedEUR,815626.0
2022-07-24,Fantom,peggedEUR,762882.0
2022-07-25,Fantom,peggedEUR,766317.0
2022-07-26,Fantom,peggedEUR,759561.0
2022-07-27,Fantom,peggedEUR,739590.0
2022-07-28,Fantom,peggedEUR,739366.0
2022-07-29,Fantom,peggedEUR,734996.0
2022-07-30,Fantom,peggedEUR,737333.0
2022-07-31,Fantom,peggedEUR,742516.0
2022-08-01,Fantom,peggedEUR,744029.0
2022-08-02,Fantom,peggedEUR,731287.0
2022-08-03,Fantom,peggedEUR,678821.0
2022-08-04,Fantom,peggedEUR,670789.0
2022-08-05,Fantom,peggedEUR,672179.0
2022-08-06,Fantom,peggedEUR,601920.0
2022-08-07,Fantom,peggedEUR,612457.0
2022-08-08,Fantom,peggedEUR,614157.0
2022-08-09,Fantom,peggedEUR,634290.0
2022-08-10,Fantom,peggedEUR,641606.0
2022-08-11,Fantom,peggedEUR,631554.0
2022-08-12,Fantom,peggedEUR,644657.0
2022-08-13,Fantom,peggedEUR,641191.0
2022-08-14,Fantom,peggedEUR,641074.0
2022-08-15,Fantom,peggedEUR,641008.0
2022-08-16,Fantom,peggedEUR,643039.0
2022-08-17,Fantom,peggedEUR,639082.0
2022-08-18,Fantom,peggedEUR,639287.0
2022-08-19,Fantom,peggedEUR,638505.0
2022-08-20,Fantom,peggedEUR,622844.0
2022-08-21,Fantom,peggedEUR,622886.0
2022-08-22,Fantom,peggedEUR,622763.0
2022-08-23,Fantom,peggedEUR,620528.0
2022-08-24,Fantom,peggedEUR,617794.0
2022-08-25,Fantom,peggedEUR,617492.0
2022-08-26,Fantom,peggedEUR,617930.0
2022-08-27,Fantom,peggedEUR,614072.0
2022-08-28,Fantom,peggedEUR,613938.0
2022-08-29,Fantom,peggedEUR,620781.0
2022-08-30,Fantom,peggedEUR,609331.0
2022-08-31,Fantom,peggedEUR,615877.0
2022-09-01,Fantom,peggedEUR,620462.0
2022-09-02,Fantom,peggedEUR,619408.0
2022-09-03,Fantom,peggedEUR,616540.0
2022-09-04,Fantom,peggedEUR,632108.0
2022-09-05,Fantom,peggedEUR,632998.0
2022-09-06,Fantom,peggedEUR,632290.0
2022-09-07,Fantom,peggedEUR,633456.0
2022-09-08,Fantom,peggedEUR,630470.0
2022-09-09,Fantom,peggedEUR,630157.0
2022-09-10,Fantom,peggedEUR,630992.0
2022-09-11,Fantom,peggedEUR,631166.0
2022-09-12,Fantom,peggedEUR,609594.0
2022-09-13,Fantom,peggedEUR,615070.0
2022-09-14,Fantom,peggedEUR,615815.0
2022-09-15,Fantom,peggedEUR,607912.0
2022-09-16,Fantom,peggedEUR,608369.0
2022-09-17,Fantom,peggedEUR,615972.0
2022-09-18,Fantom,peggedEUR,618717.0
2022-09-19,Fantom,peggedEUR,627083.0
2022-09-20,Fantom,peggedEUR,607396.0
2022-09-21,Fantom,peggedEUR,608591.0
2022-09-22,Fantom,peggedEUR,606939.0
2022-09-23,Fantom,peggedEUR,604677.0
2022-09-24,Fantom,peggedEUR,593135.0
2022-09-25,Fantom,peggedEUR,590640.0
2022-09-26,Fantom,peggedEUR,591718.0
2022-09-27,Fantom,peggedEUR,592091.0
2022-09-28,Fantom,peggedEUR,594738.0
2022-09-29,Fantom,peggedEUR,596227.0
2022-09-30,Fantom,peggedEUR,603291.0
2022-10-01,Fantom,peggedEUR,609107.0
2022-10-02,Fantom,peggedEUR,609810.0
2022-10-03,Fantom,peggedEUR,600389.0
2022-10-04,Fantom,peggedEUR,599915.0
2022-10-05,Fantom,peggedEUR,605044.0
2022-10-06,Fantom,peggedEUR,602917.0
2022-10-07,Fantom,peggedEUR,599784.0
2022-10-08,Fantom,peggedEUR,597323.0
2022-10-09,Fantom,peggedEUR,596571.0
2022-10-10,Fantom,peggedEUR,596510.0
2022-10-11,Fantom,peggedEUR,594204.0
2022-10-12,Fantom,peggedEUR,594765.0
2022-10-13,Fantom,peggedEUR,591982.0
2022-10-14,Fantom,peggedEUR,592428.0
2022-10-15,Fantom,peggedEUR,591817.0
2022-10-16,Fantom,peggedEUR,590913.0
2022-10-17,Fantom,peggedEUR,591042.0
2022-10-18,Fantom,peggedEUR,592966.0
2022-10-19,Fantom,peggedEUR,595213.0
2022-10-20,Fantom,peggedEUR,603449.0
2022-10-21,Fantom,peggedEUR,602807.0
2022-10-22,Fantom,peggedEUR,605196.0
2022-10-23,Fantom,peggedEUR,609185.0
2022-10-24,Fantom,peggedEUR,613669.0
2022-10-25,Fantom,peggedEUR,612549.0
2022-10-26,Fantom,peggedEUR,618650.0
2022-10-27,Fantom,peggedEUR,617645.0
2022-10-28,Fantom,peggedEUR,618081.0
2022-10-29,Fantom,peggedEUR,615435.0
2022-10-30,Fantom,peggedEUR,616283.0
2022-10-31,Fantom,peggedEUR,616868.0
2022-11-01,Fantom,peggedEUR,611783.0
2022-11-02,Fantom,peggedEUR,609951.0
2022-11-03,Fantom,peggedEUR,608803.0
2022-11-04,Fantom,peggedEUR,591537.0
2022-11-05,Fantom,peggedEUR,599340.0
2022-11-06,Fantom,peggedEUR,586030.0
2022-11-07,Fantom,peggedEUR,585811.0
2022-11-08,Fantom,peggedEUR,588743.0
2022-11-09,Fantom,peggedEUR,570376.0
2022-11-10,Fantom,peggedEUR,544974.0
2022-11-11,Fantom,peggedEUR,546862.0
2022-11-12,Fantom,peggedEUR,550437.0
2022-11-13,Fantom,peggedEUR,552130.0
2022-11-14,Fantom,peggedEUR,552946.0
2022-11-15,Fantom,peggedEUR,551646.0
2022-11-16,Fantom,peggedEUR,551997.0
2022-11-17,Fantom,peggedEUR,552067.0
2022-11-18,Fantom,peggedEUR,550872.0
2022-11-19,Fantom,peggedEUR,550853.0
2022-11-20,Fantom,peggedEUR,556351.0
