asset,date,price_usd,market_cap,volume_24h
bitcoin,2020-09-23,10241.46,,539362015.157462
bitcoin,2020-09-24,10736.32,,604520870.055638
bitcoin,2020-09-25,10686.67,,512647249.14932007
bitcoin,2020-09-26,10728.6,,304511477.6808554
bitcoin,2020-09-27,10774.25,,327169249.4549957
bitcoin,2020-09-28,10696.12,,544463219.5978092
bitcoin,2020-09-29,10840.48,,449345822.46022886
bitcoin,2020-09-30,10776.59,,425279696.28526336
bitcoin,2020-10-01,10619.13,,652168989.4617349
bitcoin,2020-10-02,10570.4,,526864379.30936533
bitcoin,2020-10-03,10542.06,,235160884.60853615
bitcoin,2020-10-04,10666.63,,246252050.90681073
bitcoin,2020-10-05,10792.21,,364158510.23798054
bitcoin,2020-10-06,10599.66,,520051256.08219916
bitcoin,2020-10-07,10666.39,,348298562.85686266
bitcoin,2020-10-08,10925.57,,559311760.4414803
bitcoin,2020-10-09,11050.64,,530822321.5162347
bitcoin,2020-10-10,11293.22,,494785212.2308735
bitcoin,2020-10-11,11369.02,,329927755.03808504
bitcoin,2020-10-12,11528.25,,604779845.7920177
bitcoin,2020-10-13,11420.56,,482663390.7240358
bitcoin,2020-10-14,11417.89,,472007015.7209343
bitcoin,2020-10-15,11505.12,,556436445.5576282
bitcoin,2020-10-16,11319.32,,553211001.6122569
bitcoin,2020-10-17,11360.2,,253582775.96265447
bitcoin,2020-10-18,11503.14,,266150824.34809864
bitcoin,2020-10-19,11751.47,,550728683.7992793
bitcoin,2020-10-20,11909.99,,737425592.0819718
bitcoin,2020-10-21,12780.96,,1437122186.6339955
bitcoin,2020-10-22,12968.52,,905778888.8702906
bitcoin,2020-10-23,12923.07,,650680239.1101469
bitcoin,2020-10-24,13111.73,,468299521.7696653
bitcoin,2020-10-25,13028.83,,502672049.22905165
bitcoin,2020-10-26,13052.19,,794395722.4533455
bitcoin,2020-10-27,13636.17,,1085403903.1259663
bitcoin,2020-10-28,13266.4,,1263487952.995157
bitcoin,2020-10-29,13455.7,,997867948.8609743
bitcoin,2020-10-30,13560.1,,946818817.5575092
bitcoin,2020-10-31,13791.0,,927048458.5423619
bitcoin,2020-11-01,13761.5,,499124369.07532644
bitcoin,2020-11-02,13549.37,,873629993.8313928
bitcoin,2020-11-03,14023.53,,1009402087.7104615
bitcoin,2020-11-04,14144.01,,1293872665.4179618
bitcoin,2020-11-05,15590.02,,2131865609.2908912
bitcoin,2020-11-06,15579.92,,1909660728.8229203
bitcoin,2020-11-07,14818.3,,1536510177.0914738
bitcoin,2020-11-08,15475.1,,998031373.8397803
bitcoin,2020-11-09,15328.41,,1670447935.514179
bitcoin,2020-11-10,15297.21,,943615126.0891505
bitcoin,2020-11-11,15684.24,,1226425496.3618553
bitcoin,2020-11-12,16291.86,,1628755508.6741984
bitcoin,2020-11-13,16320.7,,1230358611.1248891
bitcoin,2020-11-14,16070.45,,944765868.609419
bitcoin,2020-11-15,15957.0,,696651729.7452534
bitcoin,2020-11-16,16713.57,,1335728013.9057605
bitcoin,2020-11-17,17659.38,,1982752071.450512
bitcoin,2020-11-18,17776.12,,2663337935.5002985
bitcoin,2020-11-19,17802.82,,1656794228.8537636
bitcoin,2020-11-20,18655.67,,1623135138.5910714
bitcoin,2020-11-21,18703.8,,1413641591.284171
bitcoin,2020-11-22,18414.43,,1497662550.0540428
bitcoin,2020-11-23,18368.0,,1529064319.6694436
bitcoin,2020-11-24,19160.01,,2145301450.4579413
bitcoin,2020-11-25,18719.11,,1774870796.2882328
bitcoin,2020-11-26,17149.47,,3127314143.1045747
bitcoin,2020-11-27,17139.52,,1446670351.435088
bitcoin,2020-11-28,17719.85,,1128061605.1072252
bitcoin,2020-11-29,18184.99,,996743798.8649217
bitcoin,2020-11-30,19695.87,,2205929119.5053363
bitcoin,2020-12-01,18764.96,,2446070334.828799
bitcoin,2020-12-02,19204.09,,1436895344.8259494
bitcoin,2020-12-03,19421.9,,1286548310.8267057
bitcoin,2020-12-04,18650.52,,1358079975.0254982
bitcoin,2020-12-05,19147.66,,813445434.1308142
bitcoin,2020-12-06,19359.4,,709558933.5829058
bitcoin,2020-12-07,19166.9,,793517668.683946
bitcoin,2020-12-08,18324.11,,1160658077.404659
bitcoin,2020-12-09,18541.28,,1450130664.0645843
bitcoin,2020-12-10,18254.63,,966149529.0006071
bitcoin,2020-12-11,18036.53,,1301081647.3079002
bitcoin,2020-12-12,18808.69,,915552835.9061834
bitcoin,2020-12-13,19174.99,,1083520569.0948539
bitcoin,2020-12-14,19273.14,,906101687.739595
bitcoin,2020-12-15,19426.43,,1196361527.9258018
bitcoin,2020-12-16,21335.52,,2325135958.6418414
bitcoin,2020-12-17,22797.16,,4196645567.425877
bitcoin,2020-12-18,23107.39,,1820875361.2945976
bitcoin,2020-12-19,23821.61,,2018969878.8868675
bitcoin,2020-12-20,23455.52,,1810862074.730308
bitcoin,2020-12-21,22719.71,,2035446293.928971
bitcoin,2020-12-22,23810.79,,2010758620.243527
bitcoin,2020-12-23,23232.76,,2797688007.0718794
bitcoin,2020-12-24,23729.2,,1602394244.0767715
bitcoin,2020-12-25,24712.47,,1919766316.6677368
bitcoin,2020-12-26,26493.39,,2496533065.1755805
bitcoin,2020-12-27,26281.66,,4028928683.882025
bitcoin,2020-12-28,27079.41,,2151806808.5743527
bitcoin,2020-12-29,27385.0,,1851617219.7682345
bitcoin,2020-12-30,28875.54,,2683953237.460271
bitcoin,2020-12-31,28923.63,,2173600125.420074
bitcoin,2021-01-01,29331.69,,1582526989.1618726
bitcoin,2021-01-02,32178.33,,4073842163.671541
bitcoin,2021-01-03,33000.05,,4057598425.4920163
bitcoin,2021-01-04,31988.71,,4429010349.695345
bitcoin,2021-01-05,33949.53,,3743617144.6469154
bitcoin,2021-01-06,36769.36,,4431954248.519614
bitcoin,2021-01-07,39432.28,,5062569943.383371
bitcoin,2021-01-08,40582.81,,5568443208.731365
bitcoin,2021-01-09,40088.22,,3054779029.1617765
bitcoin,2021-01-10,38150.02,,4604034729.507071
bitcoin,2021-01-11,35404.47,,8497730017.898506
bitcoin,2021-01-12,34051.24,,4651302423.484117
bitcoin,2021-01-13,37371.38,,4322876606.419626
bitcoin,2021-01-14,39144.5,,3974826638.1450887
bitcoin,2021-01-15,36742.22,,4371588898.681637
bitcoin,2021-01-16,35994.98,,3178840336.1492844
bitcoin,2021-01-17,35828.61,,2843103040.240664
bitcoin,2021-01-18,36631.27,,2554843260.524399
bitcoin,2021-01-19,35891.49,,2935348499.344214
bitcoin,2021-01-20,35468.23,,3126721093.5207763
bitcoin,2021-01-21,30850.13,,4386783586.504226
bitcoin,2021-01-22,32945.17,,4483295872.022273
bitcoin,2021-01-23,32078.0,,2089098295.7584367
bitcoin,2021-01-24,32259.9,,1864609665.3657017
bitcoin,2021-01-25,32254.2,,2958759288.5635686
bitcoin,2021-01-26,32467.77,,2708545364.4946413
bitcoin,2021-01-27,30366.15,,2958081421.641559
bitcoin,2021-01-28,33364.86,,2953553214.065682
bitcoin,2021-01-29,34252.2,,8195593336.228467
bitcoin,2021-01-30,34262.88,,2884500062.9380784
bitcoin,2021-01-31,33092.98,,2289641045.7580123
bitcoin,2021-02-01,33526.37,,2791776658.0056057
bitcoin,2021-02-02,35466.24,,2716321896.3176084
bitcoin,2021-02-03,37618.87,,2951232788.184305
bitcoin,2021-02-04,36936.66,,3452669022.1532927
bitcoin,2021-02-05,38290.24,,2509278291.7515864
bitcoin,2021-02-06,39186.94,,3922095148.9281507
bitcoin,2021-02-07,38795.69,,3256521384.240611
bitcoin,2021-02-08,46374.87,,5881536976.635699
bitcoin,2021-02-09,46420.42,,5386255398.017187
bitcoin,2021-02-10,44807.58,,4431650130.251105
bitcoin,2021-02-11,47969.51,,4185630934.410895
bitcoin,2021-02-12,47287.6,,4080571908.9676614
bitcoin,2021-02-13,47153.69,,3007710147.4181595
bitcoin,2021-02-14,48577.79,,3584808348.8347325
bitcoin,2021-02-15,47911.1,,3782219060.664722
bitcoin,2021-02-16,49133.45,,4349983777.692368
bitcoin,2021-02-17,52119.71,,4365831514.815298
bitcoin,2021-02-18,51552.6,,3149973077.487466
bitcoin,2021-02-19,55906.0,,4251167827.6842465
bitcoin,2021-02-20,55841.19,,4551890859.8512745
bitcoin,2021-02-21,57408.57,,3317998263.3478894
bitcoin,2021-02-22,54087.67,,7213386720.436798
bitcoin,2021-02-23,48891.0,,8215839131.243385
bitcoin,2021-02-24,49676.2,,4574033001.379536
bitcoin,2021-02-25,47073.73,,4152188728.141615
bitcoin,2021-02-26,46276.87,,5086374532.734615
bitcoin,2021-02-27,46106.43,,3105897438.550972
bitcoin,2021-02-28,45135.66,,3708359965.4545813
bitcoin,2021-03-01,49587.03,,4057515794.8657284
bitcoin,2021-03-02,48440.65,,3120472069.909453
bitcoin,2021-03-03,50349.37,,4109521257.5407004
bitcoin,2021-03-04,48374.09,,4079837240.856762
bitcoin,2021-03-05,48751.71,,3727133104.8373103
bitcoin,2021-03-06,48882.2,,2143910705.2915032
bitcoin,2021-03-07,50971.75,,2778875909.4491262
bitcoin,2021-03-08,52375.17,,3400847931.036074
bitcoin,2021-03-09,54884.5,,3861450964.6549034
bitcoin,2021-03-10,55851.59,,4700197563.359213
bitcoin,2021-03-11,57773.16,,4612366201.00222
bitcoin,2021-03-12,57221.72,,4162054726.378839
bitcoin,2021-03-13,61188.39,,4933383453.245978
bitcoin,2021-03-14,58968.31,,3176397573.8846426
bitcoin,2021-03-15,55605.2,,5874241052.093372
bitcoin,2021-03-16,56900.75,,4304259207.6451
bitcoin,2021-03-17,58912.97,,3960992972.154292
bitcoin,2021-03-18,57648.16,,3900885761.212806
bitcoin,2021-03-19,58030.01,,3052711147.934925
bitcoin,2021-03-20,58102.28,,2616535093.051585
bitcoin,2021-03-21,57351.56,,2774223129.62381
bitcoin,2021-03-22,54083.25,,3527479514.325653
bitcoin,2021-03-23,54340.89,,3264650774.8174615
bitcoin,2021-03-24,52303.65,,4583159614.046461
bitcoin,2021-03-25,51293.78,,4536327184.95786
bitcoin,2021-03-26,55025.59,,3397036140.7516375
bitcoin,2021-03-27,55817.14,,2767070175.861931
bitcoin,2021-03-28,55777.63,,2178777329.4452167
bitcoin,2021-03-29,57635.47,,3877131109.734646
bitcoin,2021-03-30,58746.57,,3221944107.4550304
bitcoin,2021-03-31,58740.55,,3575976083.804576
bitcoin,2021-04-01,58720.44,,2789238879.9433737
bitcoin,2021-04-02,58950.01,,2811159761.2684674
bitcoin,2021-04-03,57051.94,,2783151686.164537
bitcoin,2021-04-04,58202.01,,2380139010.7302327
bitcoin,2021-04-05,59129.99,,3155214764.1644855
bitcoin,2021-04-06,57991.15,,3166911557.1481576
bitcoin,2021-04-07,55953.45,,4053294016.4845147
bitcoin,2021-04-08,58077.52,,2531779682.552427
bitcoin,2021-04-09,58142.54,,2378340697.289584
bitcoin,2021-04-10,59769.13,,4197138552.4690337
bitcoin,2021-04-11,60002.43,,2462032926.6179814
bitcoin,2021-04-12,59860.0,,3393042867.8714666
bitcoin,2021-04-13,63575.0,,5154877375.389618
bitcoin,2021-04-14,62959.53,,5239081228.156977
bitcoin,2021-04-15,63159.98,,3248931738.293182
bitcoin,2021-04-16,61334.8,,5647292669.615494
bitcoin,2021-04-17,60006.66,,3605701810.675047
bitcoin,2021-04-18,56150.01,,6949379727.429154
bitcoin,2021-04-19,55633.14,,4398619580.647143
bitcoin,2021-04-20,56425.0,,4037701391.6195264
bitcoin,2021-04-21,53787.63,,3704549578.6973033
bitcoin,2021-04-22,51690.96,,5594983857.318092
bitcoin,2021-04-23,51125.14,,6571097317.467918
bitcoin,2021-04-24,50047.84,,2762081002.878663
bitcoin,2021-04-25,49066.77,,2867858315.1873198
bitcoin,2021-04-26,54001.39,,4555688503.3973875
bitcoin,2021-04-27,55011.97,,2949719328.3669896
bitcoin,2021-04-28,54846.22,,3020242787.5066776
bitcoin,2021-04-29,53555.0,,2823220335.4760413
bitcoin,2021-04-30,57694.27,,3808187372.7393794
bitcoin,2021-05-01,57800.37,,2460342954.8425207
bitcoin,2021-05-02,56578.21,,2089763230.439627
bitcoin,2021-05-03,57169.39,,3337604542.627381
bitcoin,2021-05-04,53200.01,,4705402064.300975
bitcoin,2021-05-05,57436.11,,4327994296.151437
bitcoin,2021-05-06,56393.68,,3992289527.7370973
bitcoin,2021-05-07,57314.75,,4239374487.4747725
bitcoin,2021-05-08,58862.05,,4079553831.9880643
bitcoin,2021-05-09,58240.84,,4043552701.5065985
bitcoin,2021-05-10,55816.14,,5131782639.966137
bitcoin,2021-05-11,56670.02,,3583030654.763019
bitcoin,2021-05-12,49631.32,,5476115093.110468
bitcoin,2021-05-13,49670.97,,7303694688.601401
bitcoin,2021-05-14,49841.45,,4015904915.407911
bitcoin,2021-05-15,46762.99,,4350775846.517358
bitcoin,2021-05-16,46431.5,,5367497608.115901
bitcoin,2021-05-17,43538.04,,7346755531.933858
bitcoin,2021-05-18,42849.78,,5146670282.547902
bitcoin,2021-05-19,36690.09,,13477694934.871798
bitcoin,2021-05-20,40526.64,,8019897067.17622
bitcoin,2021-05-21,37252.01,,7713346610.274129
bitcoin,2021-05-22,37449.73,,4730567647.674401
bitcoin,2021-05-23,34655.25,,7431242463.203842
bitcoin,2021-05-24,38796.29,,5996773032.151345
bitcoin,2021-05-25,38324.72,,4253519579.378729
bitcoin,2021-05-26,39241.91,,4113717505.2635546
bitcoin,2021-05-27,38529.98,,3361413526.0535436
bitcoin,2021-05-28,35663.49,,4926260941.933614
bitcoin,2021-05-29,34605.15,,3949843335.322595
bitcoin,2021-05-30,35641.27,,2601994948.148242
bitcoin,2021-05-31,37253.81,,3406047734.8311286
bitcoin,2021-06-01,36693.09,,2973928300.375587
bitcoin,2021-06-02,37568.68,,2523462575.6884375
bitcoin,2021-06-03,39246.79,,2930945325.709207
bitcoin,2021-06-04,36829.0,,3379399754.9305224
bitcoin,2021-06-05,35513.2,,2560547116.8364058
bitcoin,2021-06-06,35796.31,,1711857075.0471697
bitcoin,2021-06-07,33552.79,,2755673601.713914
bitcoin,2021-06-08,33380.81,,4030784324.609684
bitcoin,2021-06-09,37388.05,,4794741674.438823
bitcoin,2021-06-10,36675.72,,4062957162.3643
bitcoin,2021-06-11,37331.98,,2903043643.310072
bitcoin,2021-06-12,35546.11,,3132387326.5375137
bitcoin,2021-06-13,39020.57,,3208991521.63768
bitcoin,2021-06-14,40516.29,,4320307646.765389
bitcoin,2021-06-15,40144.04,,3247746713.62741
bitcoin,2021-06-16,38349.01,,3450556041.6005836
bitcoin,2021-06-17,38092.97,,3065622530.039886
bitcoin,2021-06-18,35819.84,,3507868126.3062024
bitcoin,2021-06-19,35483.72,,2453817534.777169
bitcoin,2021-06-20,35600.16,,3124634336.8407607
bitcoin,2021-06-21,31608.93,,5545926077.788067
bitcoin,2021-06-22,32509.56,,6406159197.076789
bitcoin,2021-06-23,33678.07,,4282250433.919445
bitcoin,2021-06-24,34663.09,,2925373222.105977
bitcoin,2021-06-25,31584.45,,3846120542.6572967
bitcoin,2021-06-26,32283.65,,3376415451.793124
bitcoin,2021-06-27,34700.34,,3199980157.7503333
bitcoin,2021-06-28,34494.89,,2837122779.5244017
bitcoin,2021-06-29,35911.73,,3233947791.8633885
bitcoin,2021-06-30,35045.0,,2688939291.095673
bitcoin,2021-07-01,33504.69,,2410809595.390457
bitcoin,2021-07-02,33786.55,,1870193042.393537
bitcoin,2021-07-03,34669.13,,1478423023.503483
bitcoin,2021-07-04,35286.51,,1544458212.3926332
bitcoin,2021-07-05,33690.14,,2183406257.4938293
bitcoin,2021-07-06,34220.01,,1991691100.9482658
bitcoin,2021-07-07,33862.12,,1857658028.480804
bitcoin,2021-07-08,32875.71,,2304973020.298715
bitcoin,2021-07-09,33815.81,,1562958239.3913763
bitcoin,2021-07-10,33502.87,,1171790111.0829954
bitcoin,2021-07-11,34258.99,,1070033013.1920449
bitcoin,2021-07-12,33086.63,,1620646741.3349633
bitcoin,2021-07-13,32729.77,,1348583017.010343
bitcoin,2021-07-14,32820.02,,1515692074.9875476
bitcoin,2021-07-15,31880.0,,1652077965.43656
bitcoin,2021-07-16,31383.87,,1538342711.5796566
bitcoin,2021-07-17,31520.07,,1072815966.3363075
bitcoin,2021-07-18,31778.56,,1140964365.6466014
bitcoin,2021-07-19,30839.65,,1470563281.936503
bitcoin,2021-07-20,29790.35,,1821230700.020391
bitcoin,2021-07-21,32144.51,,2603140706.0822244
bitcoin,2021-07-22,32287.83,,1482763544.9505365
bitcoin,2021-07-23,33634.09,,1631947003.0730467
bitcoin,2021-07-24,34258.14,,1625046258.4365523
bitcoin,2021-07-25,35381.02,,1646935552.8055446
bitcoin,2021-07-26,37237.6,,5832475057.065677
bitcoin,2021-07-27,39457.87,,3335658261.995547
bitcoin,2021-07-28,40019.56,,4040889461.6615276
bitcoin,2021-07-29,40016.48,,2154190697.3453183
bitcoin,2021-07-30,42206.37,,2939833541.3815365
bitcoin,2021-07-31,41461.83,,1868285510.8846788
bitcoin,2021-08-01,39845.44,,2227567271.4878654
bitcoin,2021-08-02,39147.82,,2010928003.5944088
bitcoin,2021-08-03,38207.05,,2195360658.567329
bitcoin,2021-08-04,39723.18,,2028792778.1848047
bitcoin,2021-08-05,40862.46,,3314527738.339733
bitcoin,2021-08-06,42836.87,,3148022459.9161587
bitcoin,2021-08-07,44572.54,,3197407326.036793
bitcoin,2021-08-08,43794.37,,3074924734.87934
bitcoin,2021-08-09,46253.4,,3362870286.258118
bitcoin,2021-08-10,45584.99,,2452485823.9336543
bitcoin,2021-08-11,45511.0,,2432788769.8326964
bitcoin,2021-08-12,44399.0,,2478758524.8641763
bitcoin,2021-08-13,47800.0,,2239435701.1177917
bitcoin,2021-08-14,47068.51,,2166461458.668249
bitcoin,2021-08-15,46973.82,,1950753713.2121248
bitcoin,2021-08-16,45901.29,,2462127629.6090236
bitcoin,2021-08-17,44695.95,,2616339597.9157424
bitcoin,2021-08-18,44705.29,,2439673265.947117
bitcoin,2021-08-19,46760.62,,2416320067.133769
bitcoin,2021-08-20,49322.47,,2721131744.2778172
bitcoin,2021-08-21,48821.87,,2290966131.376161
bitcoin,2021-08-22,49239.22,,1807169840.1691713
bitcoin,2021-08-23,49488.85,,2616721363.685172
bitcoin,2021-08-24,47674.01,,2486079315.5644236
bitcoin,2021-08-25,48973.32,,2149442271.5264206
bitcoin,2021-08-26,46843.87,,2333900030.229628
bitcoin,2021-08-27,49069.9,,2007071230.219995
bitcoin,2021-08-28,48895.35,,1303966035.7705495
bitcoin,2021-08-29,48767.83,,1588661416.3603797
bitcoin,2021-08-30,46982.91,,1932344430.923926
bitcoin,2021-08-31,47100.89,,2303799571.3822727
bitcoin,2021-09-01,48810.52,,2386074445.415852
bitcoin,2021-09-02,49246.64,,2704192314.674689
bitcoin,2021-09-03,49999.14,,2949574478.071738
bitcoin,2021-09-04,49915.64,,1733527136.4442587
bitcoin,2021-09-05,51756.88,,2049212025.844659
bitcoin,2021-09-06,52663.9,,2549290983.0568776
bitcoin,2021-09-07,46863.73,,6004105772.870442
bitcoin,2021-09-08,46048.31,,3000605793.9389606
bitcoin,2021-09-09,46395.14,,2351862983.5182414
bitcoin,2021-09-10,44850.91,,2243698626.0395164
bitcoin,2021-09-11,45173.69,,1380370764.0127168
bitcoin,2021-09-12,46025.24,,1464780920.2199812
bitcoin,2021-09-13,44940.73,,2930668118.2616343
bitcoin,2021-09-14,47111.52,,2072259519.0619197
bitcoin,2021-09-15,48121.41,,2056996398.8439617
bitcoin,2021-09-16,47737.82,,1948447232.9107177
bitcoin,2021-09-17,47299.98,,1637122049.4128377
bitcoin,2021-09-18,48292.74,,1491461627.9514225
bitcoin,2021-09-19,47241.75,,1421642879.4932063
bitcoin,2021-09-20,43015.62,,3457139274.300071
bitcoin,2021-09-21,40734.38,,3551997786.6903553
bitcoin,2021-09-22,43543.61,,2482639471.907596
bitcoin,2021-09-23,44865.26,,2147211305.482089
bitcoin,2021-09-24,42810.57,,3596718231.0505486
bitcoin,2021-09-25,42670.64,,1428238748.2095258
bitcoin,2021-09-26,43160.9,,2124657079.2797766
bitcoin,2021-09-27,42147.35,,1728912299.8034244
bitcoin,2021-09-28,41026.54,,1816305387.8388581
bitcoin,2021-09-29,41524.28,,1399625476.0563762
bitcoin,2021-09-30,43824.1,,2005486003.5646772
bitcoin,2021-10-01,48141.61,,3076094886.592474
bitcoin,2021-10-02,47634.9,,1459064880.5324447
bitcoin,2021-10-03,48200.01,,1482764462.1905775
bitcoin,2021-10-04,49224.94,,2258464361.1263566
bitcoin,2021-10-05,51471.99,,2618101829.0177226
bitcoin,2021-10-06,55315.0,,4236927265.381522
bitcoin,2021-10-07,53785.22,,2983143121.088643
bitcoin,2021-10-08,53951.43,,2522087625.0940795
bitcoin,2021-10-09,54949.72,,3024862790.6955924
bitcoin,2021-10-10,54659.0,,4923958325.389876
bitcoin,2021-10-11,57471.35,,2994673617.7236485
bitcoin,2021-10-12,55996.93,,3017210682.8859496
bitcoin,2021-10-13,57367.0,,3123307687.477303
bitcoin,2021-10-14,57347.94,,2481915791.591235
bitcoin,2021-10-15,61672.42,,4959389368.726733
bitcoin,2021-10-16,60875.57,,2173374058.808911
bitcoin,2021-10-17,61528.33,,2371696294.7973056
bitcoin,2021-10-18,62009.84,,3195091233.4205527
bitcoin,2021-10-19,64280.59,,3370863940.269437
bitcoin,2021-10-20,66001.41,,3362878816.4045925
bitcoin,2021-10-21,62193.15,,4407757970.879756
bitcoin,2021-10-22,60688.22,,3229377744.3114257
bitcoin,2021-10-23,61286.75,,1686121722.2187824
bitcoin,2021-10-24,60852.22,,1889694558.9504948
bitcoin,2021-10-25,63078.78,,2309339650.1093802
bitcoin,2021-10-26,60328.81,,2492606133.3189454
bitcoin,2021-10-27,58413.44,,3688306192.972418
bitcoin,2021-10-28,60575.89,,3677629851.0596066
bitcoin,2021-10-29,62253.71,,2706090987.3096256
bitcoin,2021-10-30,61859.19,,1937860260.4380624
bitcoin,2021-10-31,61299.8,,2396556477.343494
bitcoin,2021-11-01,60911.11,,2737282804.738131
bitcoin,2021-11-02,63219.99,,2909221038.40065
bitcoin,2021-11-03,62896.48,,2713389500.4663587
bitcoin,2021-11-04,61395.01,,2218138026.7045407
bitcoin,2021-11-05,60937.12,,1943346371.470386
bitcoin,2021-11-06,61470.61,,1556774943.5537283
bitcoin,2021-11-07,63273.59,,1585744720.199772
bitcoin,2021-11-08,67525.83,,3575716171.0442996
bitcoin,2021-11-09,66947.66,,3014326962.087268
bitcoin,2021-11-10,64882.43,,4335575752.805223
bitcoin,2021-11-11,64774.26,,2415537333.57771
bitcoin,2021-11-12,64122.23,,2844286547.5040407
bitcoin,2021-11-13,64380.0,,1442441613.5983925
bitcoin,2021-11-14,65519.1,,1658473781.2937696
bitcoin,2021-11-15,63606.74,,2460915922.8761277
bitcoin,2021-11-16,60058.87,,4705744041.299647
bitcoin,2021-11-17,60344.87,,2767802055.200423
bitcoin,2021-11-18,56891.62,,3644824179.1448526
bitcoin,2021-11-19,58052.24,,2896189975.910774
bitcoin,2021-11-20,59707.51,,1982718831.1570773
bitcoin,2021-11-21,58622.02,,1886578154.5167086
bitcoin,2021-11-22,56247.18,,2968622334.1376567
bitcoin,2021-11-23,57541.27,,2837210673.4885187
bitcoin,2021-11-24,57138.29,,2246374244.330568
bitcoin,2021-11-25,58960.36,,2455658857.700593
bitcoin,2021-11-26,53726.53,,3649353860.4295664
bitcoin,2021-11-27,54721.03,,1623173123.4917316
bitcoin,2021-11-28,57274.88,,1982198373.532835
bitcoin,2021-11-29,57776.25,,2313371348.113543
bitcoin,2021-11-30,56950.56,,2823644073.021905
bitcoin,2021-12-01,57184.07,,2584928714.0757422
bitcoin,2021-12-02,56480.34,,2127110102.1073096
bitcoin,2021-12-03,53601.05,,3246198505.9468513
bitcoin,2021-12-04,49152.47,,5495712061.978532
bitcoin,2021-12-05,49396.33,,2231486105.8439116
bitcoin,2021-12-06,50441.92,,2851528919.1795363
bitcoin,2021-12-07,50588.95,,1950573500.2086658
bitcoin,2021-12-08,50471.19,,1925458787.1147523
bitcoin,2021-12-09,47545.59,,1841474998.89511
bitcoin,2021-12-10,47140.54,,2135023722.8531513
bitcoin,2021-12-11,49389.99,,1397524635.581402
bitcoin,2021-12-12,50053.9,,1292315883.6245537
bitcoin,2021-12-13,46702.75,,2423888500.790305
bitcoin,2021-12-14,48343.28,,1887427362.4740965
bitcoin,2021-12-15,48864.98,,2487012309.0915494
bitcoin,2021-12-16,47632.38,,1551200654.052745
bitcoin,2021-12-17,46131.2,,2015966349.5161324
bitcoin,2021-12-18,46834.48,,1165205135.7008426
bitcoin,2021-12-19,46681.23,,1384958598.3627698
bitcoin,2021-12-20,46914.16,,1663363117.8304534
bitcoin,2021-12-21,48889.88,,1827234149.0598803
bitcoin,2021-12-22,48588.16,,1322418595.3337295
bitcoin,2021-12-23,50838.81,,1738129830.7814522
bitcoin,2021-12-24,50820.0,,1618089927.2810063
bitcoin,2021-12-25,50399.66,,971491029.130824
bitcoin,2021-12-26,50775.49,,1132200241.5624182
bitcoin,2021-12-27,50701.44,,1472065236.0117192
bitcoin,2021-12-28,47543.74,,2242102220.931003
bitcoin,2021-12-29,46464.66,,1873785571.2732966
bitcoin,2021-12-30,47120.87,,1428755720.453203
bitcoin,2021-12-31,46216.93,,1650715977.918517
bitcoin,2022-01-01,47722.65,,924155159.5834866
bitcoin,2022-01-02,47286.18,,866610995.5633582
bitcoin,2022-01-03,46446.1,,1292203508.325655
bitcoin,2022-01-04,45832.01,,1649170424.1276133
bitcoin,2022-01-05,43451.13,,2334288544.645448
bitcoin,2022-01-06,43082.31,,1674466154.4383326
bitcoin,2022-01-07,41566.48,,2293851015.4652367
bitcoin,2022-01-08,41679.74,,1367233494.8277667
bitcoin,2022-01-09,41864.62,,952830064.5125849
bitcoin,2022-01-10,41822.49,,2088111339.5055964
bitcoin,2022-01-11,42729.29,,1574803608.9600787
bitcoin,2022-01-12,43902.66,,1470906437.7120714
bitcoin,2022-01-13,42560.11,,1515944525.4954948
bitcoin,2022-01-14,43059.96,,1392000443.3501675
bitcoin,2022-01-15,43084.29,,946488263.5484481
bitcoin,2022-01-16,43071.66,,887203134.0531468
bitcoin,2022-01-17,42201.62,,1169381684.4668436
bitcoin,2022-01-18,42352.12,,1228459687.3994458
bitcoin,2022-01-19,41660.01,,1327478459.1602297
bitcoin,2022-01-20,40680.91,,1784801200.404487
bitcoin,2022-01-21,36445.31,,3405501703.2219367
bitcoin,2022-01-22,35071.42,,3207531048.0306516
bitcoin,2022-01-23,36244.55,,1572414639.0428774
bitcoin,2022-01-24,36660.35,,3192041586.10319
bitcoin,2022-01-25,36958.32,,1799224214.4997392
bitcoin,2022-01-26,36809.34,,2627491976.6908574
bitcoin,2022-01-27,37160.1,,1925920128.3436604
bitcoin,2022-01-28,37716.56,,1560203931.220128
bitcoin,2022-01-29,38166.84,,989652386.9966494
bitcoin,2022-01-30,37881.76,,812750216.6010319
bitcoin,2022-01-31,38466.9,,1386754529.0295446
bitcoin,2022-02-01,38694.59,,1334266166.7099988
bitcoin,2022-02-02,36896.36,,1353093948.9776013
bitcoin,2022-02-03,37311.61,,1179502838.6566265
bitcoin,2022-02-04,41574.25,,2526572562.058285
bitcoin,2022-02-05,41382.59,,1349805515.9300365
bitcoin,2022-02-06,42380.87,,934168802.8801152
bitcoin,2022-02-07,43839.99,,2204523609.903396
bitcoin,2022-02-08,44042.99,,2847485971.4977336
bitcoin,2022-02-09,44372.72,,1512500139.1430995
bitcoin,2022-02-10,43495.44,,2772188373.222783
bitcoin,2022-02-11,42373.73,,1937866768.5059533
bitcoin,2022-02-12,42217.87,,1123136004.7237246
