date,chain,fees_usd
2022-08-26,bsc,1455749.0
2022-08-27,bsc,1228282.0
2022-08-28,bsc,1047511.0
2022-08-29,bsc,1228300.0
2022-08-30,bsc,1672458.0
2022-08-31,bsc,1273870.0
2022-09-01,bsc,1372542.0
2022-09-02,bsc,1045244.0
2022-09-03,bsc,835049.0
2022-09-04,bsc,1061522.0
2022-09-05,bsc,1031351.0
2022-09-06,bsc,1312411.0
2022-09-07,bsc,1042550.0
2022-09-08,bsc,1329715.0
2022-09-09,bsc,1448710.0
2022-09-10,bsc,880568.0
2022-09-11,bsc,925648.0
2022-09-12,bsc,1130483.0
2022-09-13,bsc,1243972.0
2022-09-14,bsc,931454.0
2022-09-15,bsc,1230154.0
2022-09-16,bsc,1084541.0
2022-09-17,bsc,792249.0
2022-09-18,bsc,979531.0
2022-09-19,bsc,1333442.0
2022-09-20,bsc,1057191.0
2022-09-21,bsc,650826.0
2022-09-22,bsc,530242.0
2022-09-23,bsc,525452.0
2022-09-24,bsc,435304.0
2022-09-25,bsc,450291.0
2022-09-26,bsc,495024.0
2022-09-27,bsc,597718.0
2022-09-28,bsc,577056.0
2022-09-29,bsc,495849.0
2022-09-30,bsc,519737.0
2022-10-01,bsc,640201.0
2022-10-02,bsc,420949.0
2022-10-03,bsc,482951.0
2022-10-04,bsc,628127.0
2022-10-05,bsc,491975.0
2022-10-06,bsc,2324654.0
2022-10-07,bsc,468682.0
2022-10-08,bsc,447242.0
2022-10-09,bsc,441008.0
2022-10-10,bsc,457116.0
2022-10-11,bsc,464441.0
2022-10-12,bsc,409227.0
2022-10-13,bsc,597578.0
2022-10-14,bsc,453849.0
2022-10-15,bsc,412352.0
2022-10-16,bsc,474097.0
2022-10-17,bsc,568838.0
2022-10-18,bsc,547439.0
2022-10-19,bsc,467825.0
2022-10-20,bsc,529484.0
2022-10-21,bsc,473245.0
2022-10-22,bsc,400786.0
2022-10-23,bsc,445207.0
2022-10-24,bsc,567703.0
2022-10-25,bsc,649124.0
2022-10-26,bsc,629487.0
2022-10-27,bsc,680362.0
2022-10-28,bsc,625954.0
2022-10-29,bsc,855405.0
2022-10-30,bsc,719844.0
2022-10-31,bsc,865254.0
2022-11-01,bsc,809905.0
2022-11-02,bsc,746860.0
2022-11-03,bsc,1024777.0
2022-11-04,bsc,1072627.0
2022-11-05,bsc,706074.0
2022-11-06,bsc,711820.0
2022-11-07,bsc,779635.0
2022-11-08,bsc,2143913.0
2022-11-09,bsc,1776580.0
2022-11-10,bsc,1290142.0
2022-11-11,bsc,762902.0
2022-11-12,bsc,1870905.0
2022-11-13,bsc,997268.0
2022-11-14,bsc,773523.0
2022-11-15,bsc,739434.0
2022-11-16,bsc,735522.0
2022-11-17,bsc,639201.0
2022-11-18,bsc,453967.0
2022-11-19,bsc,631720.0
2022-11-20,bsc,561767.0
2022-11-21,bsc,668226.0
2022-11-22,bsc,459594.0
2022-11-23,bsc,687309.0
2022-11-24,bsc,450444.0
2022-11-25,bsc,443594.0
2022-11-26,bsc,468348.0
2022-11-27,bsc,387951.0
2022-11-28,bsc,466463.0
2022-11-29,bsc,394858.0
2022-11-30,bsc,462102.0
2022-12-01,bsc,483347.0
2022-12-02,bsc,807782.0
2022-12-03,bsc,386876.0
2022-12-04,bsc,397039.0
2022-12-05,bsc,397362.0
2022-12-06,bsc,393914.0
2022-12-07,bsc,392830.0
2022-12-08,bsc,394877.0
2022-12-09,bsc,347536.0
2022-12-10,bsc,295852.0
2022-12-11,bsc,301357.0
2022-12-12,bsc,445855.0
2022-12-13,bsc,756985.0
2022-12-14,bsc,504767.0
2022-12-15,bsc,425037.0
2022-12-16,bsc,608214.0
2022-12-17,bsc,545452.0
2022-12-18,bsc,345156.0
2022-12-19,bsc,384021.0
2022-12-20,bsc,335122.0
2022-12-21,bsc,293183.0
2022-12-22,bsc,325478.0
2022-12-23,bsc,249374.0
2022-12-24,bsc,217411.0
2022-12-25,bsc,241227.0
2022-12-26,bsc,243741.0
2022-12-27,bsc,250672.0
2022-12-28,bsc,295075.0
2022-12-29,bsc,295431.0
2022-12-30,bsc,308379.0
2022-12-31,bsc,283770.0
2023-01-01,bsc,248177.0
2023-01-02,bsc,307984.0
2023-01-03,bsc,311255.0
2023-01-04,bsc,414765.0
2023-01-05,bsc,304760.0
2023-01-06,bsc,358724.0
2023-01-07,bsc,298294.0
2023-01-08,bsc,344981.0
2023-01-09,bsc,495866.0
2023-01-10,bsc,417428.0
2023-01-11,bsc,400147.0
2023-01-12,bsc,597793.0
2023-01-13,bsc,483146.0
2023-01-14,bsc,721392.0
2023-01-15,bsc,460504.0
2023-01-16,bsc,500506.0
2023-01-17,bsc,450401.0
2023-01-18,bsc,646447.0
2023-01-19,bsc,414050.0
2023-01-20,bsc,1098273.0
2023-01-21,bsc,564823.0
2023-01-22,bsc,575222.0
2023-01-23,bsc,438953.0
2023-01-24,bsc,549195.0
2023-01-25,bsc,543906.0
2023-01-26,bsc,463463.0
2023-01-27,bsc,520188.0
2023-01-28,bsc,384247.0
2023-01-29,bsc,712975.0
2023-01-30,bsc,856429.0
2023-01-31,bsc,831914.0
2023-02-01,bsc,800728.0
2023-02-02,bsc,1062317.0
2023-02-03,bsc,996398.0
2023-02-04,bsc,817388.0
2023-02-05,bsc,779531.0
2023-02-06,bsc,791900.0
2023-02-07,bsc,942720.0
2023-02-08,bsc,877154.0
2023-02-09,bsc,1092229.0
2023-02-10,bsc,898136.0
2023-02-11,bsc,624049.0
2023-02-12,bsc,719348.0
2023-02-13,bsc,1529492.0
2023-02-14,bsc,898291.0
2023-02-15,bsc,900910.0
2023-02-16,bsc,1146115.0
2023-02-17,bsc,979204.0
2023-02-18,bsc,790327.0
2023-02-19,bsc,797435.0
2023-02-20,bsc,1064702.0
2023-02-21,bsc,926279.0
2023-02-22,bsc,888302.0
2023-02-23,bsc,776793.0
2023-02-24,bsc,792099.0
2023-02-25,bsc,605127.0
2023-02-26,bsc,733170.0
2023-02-27,bsc,781558.0
2023-02-28,bsc,840485.0
2023-03-01,bsc,757885.0
2023-03-02,bsc,684255.0
2023-03-03,bsc,722371.0
2023-03-04,bsc,532377.0
2023-03-05,bsc,548211.0
2023-03-06,bsc,601005.0
2023-03-07,bsc,722390.0
2023-03-08,bsc,722894.0
2023-03-09,bsc,739430.0
2023-03-10,bsc,1074989.0
2023-03-11,bsc,1812167.0
2023-03-12,bsc,801017.0
2023-03-13,bsc,1271386.0
2023-03-14,bsc,1121058.0
2023-03-15,bsc,925019.0
2023-03-16,bsc,1045994.0
2023-03-17,bsc,1147124.0
2023-03-18,bsc,908726.0
2023-03-19,bsc,785054.0
2023-03-20,bsc,907952.0
2023-03-21,bsc,939345.0
2023-03-22,bsc,1002152.0
2023-03-23,bsc,701712.0
2023-03-24,bsc,772100.0
2023-03-25,bsc,652767.0
2023-03-26,bsc,602993.0
2023-03-27,bsc,808263.0
2023-03-28,bsc,723239.0
2023-03-29,bsc,757293.0
2023-03-30,bsc,815396.0
2023-03-31,bsc,720786.0
2023-04-01,bsc,597857.0
2023-04-02,bsc,660061.0
2023-04-03,bsc,922395.0
2023-04-04,bsc,800885.0
2023-04-05,bsc,851142.0
2023-04-06,bsc,746676.0
2023-04-07,bsc,586767.0
2023-04-08,bsc,320250.0
2023-04-09,bsc,760020.0
2023-04-10,bsc,968248.0
2023-04-11,bsc,870343.0
2023-04-12,bsc,950556.0
2023-04-13,bsc,1071886.0
2023-04-14,bsc,1260023.0
2023-04-15,bsc,882082.0
2023-04-16,bsc,1184398.0
2023-04-17,bsc,1210569.0
2023-04-18,bsc,1112950.0
2023-04-19,bsc,1262650.0
2023-04-20,bsc,1035581.0
2023-04-21,bsc,1327082.0
2023-04-22,bsc,773351.0
2023-04-23,bsc,941895.0
2023-04-24,bsc,1093838.0
2023-04-25,bsc,1303584.0
2023-04-26,bsc,1383028.0
2023-04-27,bsc,1304752.0
2023-04-28,bsc,1167050.0
2023-04-29,bsc,908059.0
2023-04-30,bsc,1079124.0
2023-05-01,bsc,1289437.0
2023-05-02,bsc,1011255.0
2023-05-03,bsc,1689006.0
2023-05-04,bsc,921378.0
2023-05-05,bsc,1540486.0
2023-05-06,bsc,1379948.0
2023-05-07,bsc,1216799.0
2023-05-08,bsc,1891736.0
2023-05-09,bsc,1236392.0
2023-05-10,bsc,1935550.0
2023-05-11,bsc,1785799.0
2023-05-12,bsc,2395082.0
2023-05-13,bsc,1168957.0
2023-05-14,bsc,1327443.0
2023-05-15,bsc,1520151.0
2023-05-16,bsc,1638824.0
2023-05-17,bsc,1937281.0
2023-05-18,bsc,1437578.0
2023-05-19,bsc,1267339.0
2023-05-20,bsc,1208847.0
2023-05-21,bsc,836525.0
2023-05-22,bsc,5341490.0
2023-05-23,bsc,1739176.0
2023-05-24,bsc,1298261.0
2023-05-25,bsc,1098594.0
2023-05-26,bsc,875876.0
2023-05-27,bsc,808653.0
2023-05-28,bsc,1187039.0
2023-05-29,bsc,1302107.0
2023-05-30,bsc,816987.0
2023-05-31,bsc,857543.0
2023-06-01,bsc,628704.0
2023-06-02,bsc,890720.0
2023-06-03,bsc,725007.0
2023-06-04,bsc,776181.0
2023-06-05,bsc,1360112.0
2023-06-06,bsc,1296637.0
2023-06-07,bsc,1027089.0
2023-06-08,bsc,814085.0
2023-06-09,bsc,753941.0
2023-06-10,bsc,1333205.0
2023-06-11,bsc,623936.0
2023-06-12,bsc,899493.0
2023-06-13,bsc,1136068.0
2023-06-14,bsc,846478.0
2023-06-15,bsc,1004949.0
2023-06-16,bsc,697974.0
2023-06-17,bsc,502718.0
2023-06-18,bsc,469886.0
2023-06-19,bsc,564413.0
2023-06-20,bsc,658016.0
2023-06-21,bsc,1205959.0
2023-06-22,bsc,723989.0
2023-06-23,bsc,914032.0
2023-06-24,bsc,602926.0
2023-06-25,bsc,668035.0
2023-06-26,bsc,662240.0
2023-06-27,bsc,685345.0
2023-06-28,bsc,603953.0
2023-06-29,bsc,497494.0
2023-06-30,bsc,833938.0
2023-07-01,bsc,525747.0
2023-07-02,bsc,587267.0
2023-07-03,bsc,662281.0
2023-07-04,bsc,723487.0
2023-07-05,bsc,810285.0
2023-07-06,bsc,806942.0
2023-07-07,bsc,1010561.0
2023-07-08,bsc,580788.0
2023-07-09,bsc,513185.0
2023-07-10,bsc,1207508.0
2023-07-11,bsc,668095.0
2023-07-12,bsc,657739.0
2023-07-13,bsc,1146123.0
2023-07-14,bsc,869167.0
2023-07-15,bsc,496065.0
2023-07-16,bsc,713829.0
2023-07-17,bsc,1189795.0
2023-07-18,bsc,817391.0
2023-07-19,bsc,641875.0
2023-07-20,bsc,545482.0
2023-07-21,bsc,459413.0
2023-07-22,bsc,399086.0
2023-07-23,bsc,368688.0
2023-07-24,bsc,532386.0
2023-07-25,bsc,422543.0
2023-07-26,bsc,457301.0
2023-07-27,bsc,377142.0
2023-07-28,bsc,465312.0
2023-07-29,bsc,496125.0
2023-07-30,bsc,979298.0
2023-07-31,bsc,1154317.0
2023-08-01,bsc,747619.0
2023-08-02,bsc,588139.0
2023-08-03,bsc,571128.0
2023-08-04,bsc,572742.0
2023-08-05,bsc,578529.0
2023-08-06,bsc,374667.0
2023-08-07,bsc,483659.0
2023-08-08,bsc,499847.0
2023-08-09,bsc,384903.0
2023-08-10,bsc,347881.0
2023-08-11,bsc,348119.0
2023-08-12,bsc,369710.0
2023-08-13,bsc,633233.0
2023-08-14,bsc,639182.0
2023-08-15,bsc,686850.0
2023-08-16,bsc,857119.0
2023-08-17,bsc,1207867.0
2023-08-18,bsc,681643.0
2023-08-19,bsc,440919.0
2023-08-20,bsc,604817.0
2023-08-21,bsc,565862.0
2023-08-22,bsc,595251.0
2023-08-23,bsc,678715.0
2023-08-24,bsc,514198.0
2023-08-25,bsc,562116.0
2023-08-26,bsc,473436.0
2023-08-27,bsc,387112.0
2023-08-28,bsc,500229.0
2023-08-29,bsc,603806.0
2023-08-30,bsc,410877.0
2023-08-31,bsc,614238.0
2023-09-01,bsc,493976.0
2023-09-02,bsc,432806.0
2023-09-03,bsc,499075.0
2023-09-04,bsc,456430.0
2023-09-05,bsc,490831.0
2023-09-06,bsc,571463.0
2023-09-07,bsc,493266.0
2023-09-08,bsc,496021.0
2023-09-09,bsc,402047.0
2023-09-10,bsc,458982.0
2023-09-11,bsc,576104.0
2023-09-12,bsc,539545.0
2023-09-13,bsc,480523.0
2023-09-14,bsc,521342.0
2023-09-15,bsc,470650.0
2023-09-16,bsc,478142.0
2023-09-17,bsc,439870.0
2023-09-18,bsc,522653.0
2023-09-19,bsc,396916.0
2023-09-20,bsc,361734.0
2023-09-21,bsc,351265.0
2023-09-22,bsc,363570.0
2023-09-23,bsc,362354.0
2023-09-24,bsc,401873.0
2023-09-25,bsc,308454.0
2023-09-26,bsc,530518.0
2023-09-27,bsc,521714.0
2023-09-28,bsc,569800.0
2023-09-29,bsc,549106.0
2023-09-30,bsc,414321.0
2023-10-01,bsc,440154.0
2023-10-02,bsc,453052.0
2023-10-03,bsc,386033.0
2023-10-04,bsc,400673.0
2023-10-05,bsc,373932.0
2023-10-06,bsc,471375.0
2023-10-07,bsc,320814.0
2023-10-08,bsc,406703.0
2023-10-09,bsc,510379.0
2023-10-10,bsc,514255.0
2023-10-11,bsc,475650.0
2023-10-12,bsc,391033.0
2023-10-13,bsc,369012.0
2023-10-14,bsc,327438.0
2023-10-15,bsc,390862.0
2023-10-16,bsc,595619.0
2023-10-17,bsc,398764.0
2023-10-18,bsc,392632.0
2023-10-19,bsc,502865.0
2023-10-20,bsc,405925.0
2023-10-21,bsc,374681.0
2023-10-22,bsc,376382.0
2023-10-23,bsc,695586.0
2023-10-24,bsc,605080.0
2023-10-25,bsc,502023.0
2023-10-26,bsc,528529.0
2023-10-27,bsc,681209.0
2023-10-28,bsc,395686.0
2023-10-29,bsc,515819.0
2023-10-30,bsc,485474.0
2023-10-31,bsc,513208.0
2023-11-01,bsc,718420.0
2023-11-02,bsc,749988.0
2023-11-03,bsc,780741.0
2023-11-04,bsc,511034.0
2023-11-05,bsc,715097.0
2023-11-06,bsc,825284.0
2023-11-07,bsc,642365.0
2023-11-08,bsc,563371.0
2023-11-09,bsc,884024.0
2023-11-10,bsc,716131.0
2023-11-11,bsc,674119.0
2023-11-12,bsc,563731.0
2023-11-13,bsc,758313.0
2023-11-14,bsc,912933.0
2023-11-15,bsc,826788.0
2023-11-16,bsc,842295.0
2023-11-17,bsc,861546.0
2023-11-18,bsc,522760.0
2023-11-19,bsc,576669.0
2023-11-20,bsc,853111.0
2023-11-21,bsc,1159717.0
2023-11-22,bsc,721351.0
2023-11-23,bsc,552863.0
2023-11-24,bsc,621368.0
2023-11-25,bsc,487416.0
2023-11-26,bsc,467167.0
2023-11-27,bsc,506175.0
2023-11-28,bsc,543403.0
2023-11-29,bsc,498364.0
2023-11-30,bsc,522303.0
2023-12-01,bsc,481746.0
2023-12-02,bsc,538573.0
2023-12-03,bsc,559679.0
2023-12-04,bsc,761144.0
2023-12-05,bsc,753107.0
2023-12-06,bsc,798599.0
2023-12-07,bsc,600856.0
2023-12-08,bsc,777381.0
2023-12-09,bsc,759932.0
2023-12-10,bsc,677067.0
2023-12-11,bsc,1076636.0
2023-12-12,bsc,897771.0
2023-12-13,bsc,1225901.0
2023-12-14,bsc,1173602.0
2023-12-15,bsc,1133638.0
2023-12-16,bsc,1036006.0
2023-12-17,bsc,1024167.0
2023-12-18,bsc,680623.0
2023-12-19,bsc,692159.0
2023-12-20,bsc,1170560.0
2023-12-21,bsc,1460967.0
2023-12-22,bsc,1439619.0
2023-12-23,bsc,1271776.0
2023-12-24,bsc,1269879.0
2023-12-25,bsc,1381478.0
2023-12-26,bsc,1691014.0
2023-12-27,bsc,1212042.0
2023-12-28,bsc,1821711.0
2023-12-29,bsc,1531993.0
2023-12-30,bsc,1420250.0
2023-12-31,bsc,1342820.0
2024-01-01,bsc,1321019.0
2024-01-02,bsc,1634675.0
2024-01-03,bsc,1873098.0
2024-01-04,bsc,950501.0
2024-01-05,bsc,1594641.0
2024-01-06,bsc,1275241.0
2024-01-07,bsc,1457307.0
2024-01-08,bsc,1706224.0
2024-01-09,bsc,1596536.0
2024-01-10,bsc,1663965.0
2024-01-11,bsc,1838404.0
2024-01-12,bsc,1604621.0
2024-01-13,bsc,784325.0
2024-01-14,bsc,756518.0
2024-01-15,bsc,896833.0
2024-01-16,bsc,1610665.0
2024-01-17,bsc,1769623.0
2024-01-18,bsc,863585.0
2024-01-19,bsc,1340955.0
2024-01-20,bsc,1167995.0
2024-01-21,bsc,1141368.0
2024-01-22,bsc,674786.0
2024-01-23,bsc,1277529.0
2024-01-24,bsc,1205726.0
2024-01-25,bsc,689219.0
2024-01-26,bsc,784807.0
2024-01-27,bsc,563371.0
2024-01-28,bsc,603703.0
2024-01-29,bsc,708506.0
2024-01-30,bsc,979200.0
2024-01-31,bsc,795229.0
2024-02-01,bsc,679770.0
2024-02-02,bsc,677001.0
2024-02-03,bsc,556580.0
2024-02-04,bsc,578016.0
2024-02-05,bsc,647260.0
2024-02-06,bsc,634671.0
2024-02-07,bsc,642913.0
2024-02-08,bsc,705352.0
2024-02-09,bsc,1266191.0
2024-02-10,bsc,1157174.0
2024-02-11,bsc,628387.0
2024-02-12,bsc,1258595.0
2024-02-13,bsc,1231454.0
2024-02-14,bsc,1301585.0
2024-02-15,bsc,1425718.0
2024-02-16,bsc,1548075.0
2024-02-17,bsc,1332793.0
2024-02-18,bsc,1290767.0
2024-02-19,bsc,1117112.0
2024-02-20,bsc,1309475.0
2024-02-21,bsc,1070720.0
2024-02-22,bsc,1737161.0
2024-02-23,bsc,1646151.0
2024-02-24,bsc,1549296.0
2024-02-25,bsc,1613685.0
2024-02-26,bsc,1656966.0
2024-02-27,bsc,2012448.0
2024-02-28,bsc,2902865.0
2024-02-29,bsc,1647475.0
2024-03-01,bsc,1538356.0
2024-03-02,bsc,1493175.0
2024-03-03,bsc,1584815.0
2024-03-04,bsc,1885104.0
2024-03-05,bsc,2373643.0
2024-03-06,bsc,1967294.0
2024-03-07,bsc,2138455.0
2024-03-08,bsc,4151422.0
2024-03-09,bsc,3357880.0
2024-03-10,bsc,5101107.0
2024-03-11,bsc,3699669.0
2024-03-12,bsc,3794979.0
2024-03-13,bsc,4004851.0
2024-03-14,bsc,3017718.0
2024-03-15,bsc,3313905.0
2024-03-16,bsc,3110058.0
2024-03-17,bsc,3198658.0
2024-03-18,bsc,2179263.0
2024-03-19,bsc,3280199.0
2024-03-20,bsc,2571373.0
2024-03-21,bsc,1950286.0
2024-03-22,bsc,2145552.0
2024-03-23,bsc,963297.0
2024-03-24,bsc,1445019.0
2024-03-25,bsc,4005422.0
2024-03-26,bsc,3401665.0
2024-03-27,bsc,2133103.0
2024-03-28,bsc,2333456.0
2024-03-29,bsc,3437230.0
2024-03-30,bsc,1982596.0
2024-03-31,bsc,4153905.0
2024-04-01,bsc,3682152.0
2024-04-02,bsc,2902245.0
2024-04-03,bsc,1610063.0
2024-04-04,bsc,2029759.0
2024-04-05,bsc,2663532.0
2024-04-06,bsc,2758563.0
2024-04-07,bsc,2803285.0
2024-04-08,bsc,3695340.0
2024-04-09,bsc,1786978.0
2024-04-10,bsc,2156149.0
2024-04-11,bsc,1734635.0
2024-04-12,bsc,2222445.0
2024-04-13,bsc,3296739.0
2024-04-14,bsc,2949466.0
2024-04-15,bsc,1722724.0
2024-04-16,bsc,1651304.0
2024-04-17,bsc,800623.0
2024-04-18,bsc,620756.0
2024-04-19,bsc,928734.0
2024-04-20,bsc,869639.0
2024-04-21,bsc,745033.0
2024-04-22,bsc,781448.0
2024-04-23,bsc,709165.0
2024-04-24,bsc,1036292.0
2024-04-25,bsc,1089439.0
2024-04-26,bsc,1094649.0
2024-04-27,bsc,1167865.0
2024-04-28,bsc,1123623.0
2024-04-29,bsc,1248177.0
2024-04-30,bsc,1015251.0
2024-05-01,bsc,993697.0
2024-05-02,bsc,722629.0
2024-05-03,bsc,1046926.0
2024-05-04,bsc,577242.0
2024-05-05,bsc,597068.0
2024-05-06,bsc,645332.0
2024-05-07,bsc,638840.0
2024-05-08,bsc,730336.0
2024-05-09,bsc,694121.0
2024-05-10,bsc,1334765.0
2024-05-11,bsc,1225837.0
2024-05-12,bsc,468893.0
2024-05-13,bsc,702540.0
2024-05-14,bsc,672700.0
2024-05-15,bsc,1793150.0
2024-05-16,bsc,1480961.0
2024-05-17,bsc,1217094.0
2024-05-18,bsc,904882.0
2024-05-19,bsc,973926.0
2024-05-20,bsc,680342.0
2024-05-21,bsc,882195.0
2024-05-22,bsc,801564.0
2024-05-23,bsc,781495.0
2024-05-24,bsc,623234.0
2024-05-25,bsc,472608.0
2024-05-26,bsc,445061.0
2024-05-27,bsc,557999.0
2024-05-28,bsc,494962.0
2024-05-29,bsc,543637.0
2024-05-30,bsc,615953.0
2024-05-31,bsc,656398.0
2024-06-01,bsc,494929.0
2024-06-02,bsc,531673.0
2024-06-03,bsc,700987.0
2024-06-04,bsc,688816.0
2024-06-05,bsc,1308112.0
2024-06-06,bsc,980299.0
2024-06-07,bsc,1058822.0
2024-06-08,bsc,757041.0
2024-06-09,bsc,681279.0
2024-06-10,bsc,916570.0
2024-06-11,bsc,946393.0
2024-06-12,bsc,762851.0
2024-06-13,bsc,1157652.0
2024-06-14,bsc,596465.0
2024-06-15,bsc,548005.0
2024-06-16,bsc,435890.0
2024-06-17,bsc,525610.0
2024-06-18,bsc,678418.0
2024-06-19,bsc,562720.0
2024-06-20,bsc,578417.0
2024-06-21,bsc,458761.0
2024-06-22,bsc,352747.0
2024-06-23,bsc,692581.0
2024-06-24,bsc,1181381.0
2024-06-25,bsc,601991.0
2024-06-26,bsc,1566426.0
2024-06-27,bsc,956840.0
2024-06-28,bsc,1043896.0
2024-06-29,bsc,372704.0
2024-06-30,bsc,460809.0
2024-07-01,bsc,520417.0
2024-07-02,bsc,437751.0
2024-07-03,bsc,457085.0
2024-07-04,bsc,491109.0
2024-07-05,bsc,806627.0
2024-07-06,bsc,473300.0
2024-07-07,bsc,358727.0
2024-07-08,bsc,592721.0
2024-07-09,bsc,432601.0
2024-07-10,bsc,372652.0
2024-07-11,bsc,507025.0
2024-07-12,bsc,448766.0
2024-07-13,bsc,503447.0
2024-07-14,bsc,969037.0
2024-07-15,bsc,474829.0
2024-07-16,bsc,516817.0
2024-07-17,bsc,419545.0
2024-07-18,bsc,439886.0
2024-07-19,bsc,558130.0
2024-07-20,bsc,428874.0
2024-07-21,bsc,478946.0
2024-07-22,bsc,530812.0
2024-07-23,bsc,501501.0
2024-07-24,bsc,343681.0
2024-07-25,bsc,652944.0
2024-07-26,bsc,399977.0
2024-07-27,bsc,327489.0
2024-07-28,bsc,293681.0
2024-07-29,bsc,416628.0
2024-07-30,bsc,390138.0
2024-07-31,bsc,431534.0
2024-08-01,bsc,540477.0
2024-08-02,bsc,547205.0
2024-08-03,bsc,493944.0
2024-08-04,bsc,620501.0
2024-08-05,bsc,1360425.0
2024-08-06,bsc,751764.0
2024-08-07,bsc,728709.0
2024-08-08,bsc,656108.0
2024-08-09,bsc,490389.0
2024-08-10,bsc,397224.0
2024-08-11,bsc,423488.0
2024-08-12,bsc,471304.0
2024-08-13,bsc,1100915.0
2024-08-14,bsc,622897.0
2024-08-15,bsc,1218497.0
2024-08-16,bsc,1011970.0
2024-08-17,bsc,867896.0
2024-08-18,bsc,682159.0
2024-08-19,bsc,891753.0
2024-08-20,bsc,1138612.0
2024-08-21,bsc,1785753.0
2024-08-22,bsc,1916935.0
2024-08-23,bsc,1240408.0
2024-08-24,bsc,1456849.0
2024-08-25,bsc,738870.0
2024-08-26,bsc,686480.0
2024-08-27,bsc,549979.0
2024-08-28,bsc,626489.0
2024-08-29,bsc,1257500.0
2024-08-30,bsc,586968.0
2024-08-31,bsc,383605.0
2024-09-01,bsc,456198.0
2024-09-02,bsc,499967.0
2024-09-03,bsc,567395.0
2024-09-04,bsc,502712.0
2024-09-05,bsc,408944.0
2024-09-06,bsc,533996.0
2024-09-07,bsc,396998.0
2024-09-08,bsc,349041.0
2024-09-09,bsc,411510.0
2024-09-10,bsc,535813.0
2024-09-11,bsc,474701.0
2024-09-12,bsc,397509.0
2024-09-13,bsc,373760.0
2024-09-14,bsc,284629.0
2024-09-15,bsc,282602.0
2024-09-16,bsc,662704.0
2024-09-17,bsc,601223.0
2024-09-18,bsc,799687.0
2024-09-19,bsc,1576611.0
2024-09-20,bsc,1740616.0
2024-09-21,bsc,1366778.0
2024-09-22,bsc,996499.0
2024-09-23,bsc,688608.0
2024-09-24,bsc,749326.0
2024-09-25,bsc,1422566.0
2024-09-26,bsc,1577984.0
2024-09-27,bsc,1797157.0
2024-09-28,bsc,1797341.0
2024-09-29,bsc,1268921.0
2024-09-30,bsc,1716990.0
2024-10-01,bsc,2010441.0
2024-10-02,bsc,1805510.0
2024-10-03,bsc,937753.0
2024-10-04,bsc,784547.0
2024-10-05,bsc,1230474.0
2024-10-06,bsc,1111854.0
2024-10-07,bsc,1256726.0
2024-10-08,bsc,1853914.0
2024-10-09,bsc,2912032.0
2024-10-10,bsc,2750834.0
2024-10-11,bsc,1358978.0
2024-10-12,bsc,1379668.0
2024-10-13,bsc,1259186.0
2024-10-14,bsc,1243648.0
2024-10-15,bsc,1439157.0
2024-10-16,bsc,849728.0
2024-10-17,bsc,1974449.0
2024-10-18,bsc,1401203.0
2024-10-19,bsc,1453345.0
2024-10-20,bsc,1698076.0
2024-10-21,bsc,3877369.0
2024-10-22,bsc,1219503.0
2024-10-23,bsc,1562949.0
2024-10-24,bsc,1977233.0
2024-10-25,bsc,1748418.0
2024-10-26,bsc,2293295.0
2024-10-27,bsc,427134.0
2024-10-28,bsc,526634.0
2024-10-29,bsc,558892.0
2024-10-30,bsc,631629.0
2024-10-31,bsc,550736.0
2024-11-01,bsc,608310.0
2024-11-02,bsc,788243.0
2024-11-03,bsc,469564.0
2024-11-04,bsc,570816.0
2024-11-05,bsc,483592.0
2024-11-06,bsc,894774.0
2024-11-07,bsc,729702.0
2024-11-08,bsc,909694.0
2024-11-09,bsc,666821.0
2024-11-10,bsc,1007035.0
2024-11-11,bsc,3105200.0
2024-11-12,bsc,2989070.0
2024-11-13,bsc,3475173.0
2024-11-14,bsc,3635140.0
2024-11-15,bsc,3128880.0
2024-11-16,bsc,3112568.0
2024-11-17,bsc,3031488.0
2024-11-18,bsc,4098720.0
2024-11-19,bsc,2214827.0
2024-11-20,bsc,1568588.0
2024-11-21,bsc,1559938.0
2024-11-22,bsc,1883639.0
2024-11-23,bsc,1769913.0
2024-11-24,bsc,2547641.0
2024-11-25,bsc,2008823.0
2024-11-26,bsc,2368748.0
2024-11-27,bsc,2923094.0
2024-11-28,bsc,2477427.0
2024-11-29,bsc,2362286.0
2024-11-30,bsc,2096979.0
2024-12-01,bsc,1869576.0
2024-12-02,bsc,1463816.0
2024-12-03,bsc,1672983.0
2024-12-04,bsc,4166866.0
2024-12-05,bsc,3276842.0
2024-12-06,bsc,3273463.0
2024-12-07,bsc,2630991.0
2024-12-08,bsc,2410692.0
2024-12-09,bsc,3151417.0
2024-12-10,bsc,3254944.0
2024-12-11,bsc,2780985.0
2024-12-12,bsc,1546009.0
2024-12-13,bsc,1284483.0
2024-12-14,bsc,1507582.0
2024-12-15,bsc,1688390.0
2024-12-16,bsc,1519649.0
2024-12-17,bsc,2352947.0
2024-12-18,bsc,1526116.0
2024-12-19,bsc,2640751.0
2024-12-20,bsc,1954833.0
2024-12-21,bsc,1361336.0
2024-12-22,bsc,940361.0
2024-12-23,bsc,1153788.0
2024-12-24,bsc,2077192.0
2024-12-25,bsc,1281576.0
2024-12-26,bsc,1295370.0
2024-12-27,bsc,1253707.0
